Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC2350,4x6 Product B Surat,PA122,6,17.4,CHweb,Walter,Stricker,Walter.Stricker@example.com,Surat,2024-03-08
TC2351,5.5x8.5 Product E Lahore,PA1312,4,10.8,CHin-store,Georgia,Brandl,Georgia.Brandl@example.com,Lahore,2024-03-08
TC2352,5x7 Product E Dhaka,PA984,5,21.5,CHweb,William,Pyles,William.Pyles@example.com,Dhaka,2024-03-08
TC2353,5.5x8.5 Product C Seoul,PA1147,5,12.5,CHweb,Avelina,Thomas,Avelina.Thomas@example.com,Seoul,2024-03-08
TC2354,4.25x6 Product E Vientiane,PA659,5,11.5,CHweb,Heidi,Cannon,Heidi.Cannon@example.com,Vientiane,2024-03-08
TC2355,5.5x8.5 Product E Sapporo,PA1258,6,13.200000000000001,CHmobile app,Marlon,Auguste,Marlon.Auguste@example.com,Sapporo,2024-03-08
TC2356,5.5x8.5 Product A Sendai,PA998,4,12.0,CHmobile app,Tatiana,Petersen,Tatiana.Petersen@example.com,Sendai,2024-03-08
TC2357,4.25x6 Product B Manila,PA440,6,18.0,CHweb,John,Wang,John.Wang@example.com,Manila,2024-03-08
TC2358,6x9 Product E Ahmedabad,PA1638,3,9.0,CHin-store,Francis,Dycus,Francis.Dycus@example.com,Ahmedabad,2024-03-08
TC2359,6x9 Product A Bangalore,PA1370,4,9.6,CHweb,Robert,Johnson,Robert.Johnson@example.com,Bangalore,2024-03-08
TC2360,6x11 Product D Beijing,PA1878,4,8.0,CHweb,George,Bourque,George.Bourque@example.com,Beijing,2024-03-08
TC2361,4.25x6 Product B Nagoya,PA399,3,12.0,CHweb,Ruth,Caldwell,Ruth.Caldwell@example.com,Nagoya,2024-03-08
TC2362,5.5x8.5 Product A Karachi,PA1047,3,8.399999999999999,CHmobile app,Kenneth,Thomas,Kenneth.Thomas@example.com,Karachi,2024-03-08
TC2363,5x7 Product A Dhaka,PA720,2,5.6,CHweb,Gerald,Wms,Gerald.Wms@example.com,Dhaka,2024-03-08
TC2364,6x11 Product D Sydney,PA1872,1,3.5,CHmobile app,Francine,Harris,Francine.Harris@example.com,Sydney,2024-03-08
TC2365,4.25x6 Product B Guangzhou,PA429,1,2.3,CHin-store,Ernesto,Penoyer,Ernesto.Penoyer@example.com,Guangzhou,2024-03-08
TC2366,6x11 Product D Colombo,PA1911,3,7.800000000000001,CHmobile app,Caryn,King,Caryn.King@example.com,Colombo,2024-03-08
TC2367,5x7 Product C Ulaanbaatar,PA858,2,6.8,CHmobile app,Carol,Mckenna,Carol.Mckenna@example.com,Ulaanbaatar,2024-03-08
TC2368,5x7 Product D Melbourne,PA880,3,6.8999999999999995,CHweb,Carol,Blocker,Carol.Blocker@example.com,Melbourne,2024-03-08
TC2369,5x7 Product D Taipei,PA897,1,3.2,CHweb,Paula,Kozel,Paula.Kozel@example.com,Taipei,2024-03-08
TC2370,4x6 Product D Busan,PA224,6,10.8,CHmobile app,Rochelle,Monson,Rochelle.Monson@example.com,Busan,2024-03-08
TC2371,5.5x8.5 Product C Melbourne,PA1144,1,2.0,CHweb,Anjelica,Viard,Anjelica.Viard@example.com,Melbourne,2024-03-08
TC2372,4x6 Product E Ahmedabad,PA318,1,2.5,CHmobile app,John,Rutherford,John.Rutherford@example.com,Ahmedabad,2024-03-08
TC2373,6x9 Product E Singapore,PA1631,1,3.4,CHin-store,Christie,Spell,Christie.Spell@example.com,Singapore,2024-03-08
TC2374,4x6 Product A Colombo,PA63,3,12.899999999999999,CHmobile app,Richard,Perrier,Richard.Perrier@example.com,Colombo,2024-03-08
TC2375,4.25x6 Product D Sendai,PA536,1,4.4,CHmobile app,Sharon,Escalante,Sharon.Escalante@example.com,Sendai,2024-03-08
TC2376,6x9 Product C Jakarta,PA1494,2,4.0,CHin-store,Noel,Poulton,Noel.Poulton@example.com,Jakarta,2024-03-08
TC2377,6x11 Product B Dalian,PA1745,3,5.699999999999999,CHweb,Kimberli,Robinson,Kimberli.Robinson@example.com,Dalian,2024-03-08
TC2378,5x7 Product A Ulaanbaatar,PA726,3,7.199999999999999,CHweb,Steve,Claycomb,Steve.Claycomb@example.com,Ulaanbaatar,2024-03-08
TC2379,6x11 Product C Manila,PA1826,1,1.6,CHweb,Brent,Carr,Brent.Carr@example.com,Manila,2024-03-08
TC2380,5.5x8.5 Product A Hyderabad,PA1041,4,15.2,CHweb,Wilburn,Bunch,Wilburn.Bunch@example.com,Hyderabad,2024-03-08
TC2381,4.25x6 Product E Pune,PA649,6,18.6,CHweb,Maria,Monk,Maria.Monk@example.com,Pune,2024-03-08
TC2382,4x6 Product C Hong Kong,PA170,6,12.0,CHmobile app,Leah,Kitchen,Leah.Kitchen@example.com,Hong Kong,2024-03-08
TC2383,4x6 Product E Phnom Penh,PA328,3,6.300000000000001,CHmobile app,Don,Arnold,Don.Arnold@example.com,Phnom Penh,2024-03-08
TC2384,6x9 Product E Ahmedabad,PA1638,2,6.0,CHin-store,Virginia,Auguste,Virginia.Auguste@example.com,Ahmedabad,2024-03-08
TC2385,4x6 Product D Colombo,PA261,2,6.4,CHin-store,Mark,Jacobs,Mark.Jacobs@example.com,Colombo,2024-03-08
TC2386,6x9 Product A Kitakyushu,PA1332,4,14.4,CHmobile app,Rebecca,Rodriguez,Rebecca.Rodriguez@example.com,Kitakyushu,2024-03-08
TC2387,4.25x6 Product A Osaka,PA332,1,1.5,CHweb,Kimberly,Shuler,Kimberly.Shuler@example.com,Osaka,2024-03-08
TC2388,4x6 Product D Kawasaki,PA211,3,6.8999999999999995,CHmobile app,Bette,Colson,Bette.Colson@example.com,Kawasaki,2024-03-08
TC2389,5x7 Product D Guangzhou,PA891,1,2.4,CHmobile app,Sebastian,Jephson,Sebastian.Jephson@example.com,Guangzhou,2024-03-08
TC2390,5.5x8.5 Product E Pune,PA1309,3,9.600000000000001,CHmobile app,Nidia,Wilson,Nidia.Wilson@example.com,Pune,2024-03-08
TC2391,6x9 Product D Kyoto,PA1525,2,7.2,CHweb,Richard,Kinsler,Richard.Kinsler@example.com,Kyoto,2024-03-08
TC2392,5.5x8.5 Product D Osaka,PA1190,6,25.799999999999997,CHweb,Melissa,Paynes,Melissa.Paynes@example.com,Osaka,2024-03-08
TC2393,5.5x8.5 Product A Chongqing,PA1026,6,19.799999999999997,CHmobile app,Jimmy,Carney,Jimmy.Carney@example.com,Chongqing,2024-03-08
TC2394,4.25x6 Product E Brisbane,PA612,1,2.9,CHmobile app,Christopher,Barnas,Christopher.Barnas@example.com,Brisbane,2024-03-08
TC2395,4.25x6 Product D Mumbai,PA576,4,8.8,CHmobile app,Cynthia,Wright,Cynthia.Wright@example.com,Mumbai,2024-03-08
TC2396,4.25x6 Product C Karachi,PA519,2,7.0,CHweb,Desiree,Santana,Desiree.Santana@example.com,Karachi,2024-03-08
TC2397,4x6 Product E Manila,PA308,1,3.9,CHweb,Raymond,Mcnurlen,Raymond.Mcnurlen@example.com,Manila,2024-03-08
TC2398,6x9 Product C Manila,PA1496,5,19.5,CHweb,Donald,Mayfield,Donald.Mayfield@example.com,Manila,2024-03-08
