Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC3366,6x9 Product D Ahmedabad,PA1572,1,1.8,CHin-store,Paul,Mcnurlen,Paul.Mcnurlen@example.com,Ahmedabad,2024-03-11
TC3367,6x9 Product C Nagoya,PA1455,1,1.7,CHweb,Sheila,Hardin,Sheila.Hardin@example.com,Nagoya,2024-03-11
TC3368,4.25x6 Product E Bangkok,PA635,3,6.8999999999999995,CHweb,Israel,Peters,Israel.Peters@example.com,Bangkok,2024-03-11
TC3369,6x9 Product B Chengdu,PA1420,4,7.2,CHmobile app,Robert,Little,Robert.Little@example.com,Chengdu,2024-03-11
TC3370,5x7 Product A Vientiane,PA725,3,12.600000000000001,CHin-store,Cheryl,Howell,Cheryl.Howell@example.com,Vientiane,2024-03-11
TC3371,6x9 Product A Saitama,PA1330,4,6.8,CHmobile app,Harold,Thomas,Harold.Thomas@example.com,Saitama,2024-03-11
TC3372,5x7 Product E Pune,PA979,6,12.0,CHin-store,Robert,Lewis,Robert.Lewis@example.com,Pune,2024-03-11
TC3373,5x7 Product C Hong Kong,PA830,6,10.8,CHmobile app,William,Jackson,William.Jackson@example.com,Hong Kong,2024-03-11
TC3374,5.5x8.5 Product D Sapporo,PA1192,5,18.5,CHin-store,Patricia,Cea,Patricia.Cea@example.com,Sapporo,2024-03-11
TC3375,6x11 Product C Delhi,PA1831,3,9.600000000000001,CHweb,Jonathan,Dunn,Jonathan.Dunn@example.com,Delhi,2024-03-11
TC3376,6x11 Product A Kolkata,PA1702,5,17.0,CHweb,Clifford,Grant,Clifford.Grant@example.com,Kolkata,2024-03-11
TC3377,4.25x6 Product B Hanoi,PA441,5,20.5,CHmobile app,Desiree,Moore,Desiree.Moore@example.com,Hanoi,2024-03-11
TC3378,6x11 Product B Ahmedabad,PA1770,5,20.0,CHmobile app,Mark,Minyard,Mark.Minyard@example.com,Ahmedabad,2024-03-11
TC3379,4x6 Product A Sendai,PA8,4,7.2,CHweb,John,Zander,John.Zander@example.com,Sendai,2024-03-11
TC3380,6x11 Product C Guangzhou,PA1815,1,2.2,CHweb,Numbers,Rivera,Numbers.Rivera@example.com,Guangzhou,2024-03-11
TC3381,4.25x6 Product B Yangon,PA457,5,21.5,CHweb,Donald,Walat,Donald.Walat@example.com,Yangon,2024-03-11
TC3382,6x9 Product C Guangzhou,PA1485,2,4.2,CHmobile app,Wayne,Davis,Wayne.Davis@example.com,Guangzhou,2024-03-11
TC3383,4x6 Product A Adelaide,PA17,2,8.6,CHmobile app,William,Hogan,William.Hogan@example.com,Adelaide,2024-03-11
TC3384,5.5x8.5 Product D Daegu,PA1216,1,3.4,CHmobile app,Jeanette,Harvey,Jeanette.Harvey@example.com,Daegu,2024-03-11
TC3385,4x6 Product C Fukuoka,PA137,6,11.399999999999999,CHweb,Benjamin,Boardman,Benjamin.Boardman@example.com,Fukuoka,2024-03-11
TC3386,4x6 Product E Ulaanbaatar,PA330,1,1.7,CHweb,Hayley,Dobbins,Hayley.Dobbins@example.com,Ulaanbaatar,2024-03-11
TC3387,5.5x8.5 Product B Sagamihara,PA1070,1,4.2,CHmobile app,Sergio,Nelke,Sergio.Nelke@example.com,Sagamihara,2024-03-11
TC3388,4.25x6 Product C Surat,PA518,5,22.0,CHweb,Patricia,West,Patricia.West@example.com,Surat,2024-03-11
TC3389,5x7 Product D Manila,PA902,3,6.8999999999999995,CHweb,Sarah,Pribbenow,Sarah.Pribbenow@example.com,Manila,2024-03-11
TC3390,5x7 Product C Bangkok,PA833,6,16.799999999999997,CHmobile app,Frances,Medeiros,Frances.Medeiros@example.com,Bangkok,2024-03-11
TC3391,4.25x6 Product B Delhi,PA445,5,12.0,CHweb,Joe,Rivera,Joe.Rivera@example.com,Delhi,2024-03-11
