Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC21371,5x7 Product A Lahore,PA718,5,8.0,CHmobile app,Cecile,Baldwin,Cecile.Baldwin@example.com,Lahore,2024-05-05
TC21372,6x9 Product E Bangalore,PA1634,4,8.8,CHmobile app,Melissa,Whitley,Melissa.Whitley@example.com,Bangalore,2024-05-05
TC21373,5.5x8.5 Product B Bangkok,PA1097,3,6.8999999999999995,CHweb,Meaghan,Manning,Meaghan.Manning@example.com,Bangkok,2024-05-05
TC21374,5.5x8.5 Product D Chengdu,PA1222,6,14.399999999999999,CHmobile app,Elvia,Dunn,Elvia.Dunn@example.com,Chengdu,2024-05-05
TC21375,4x6 Product C Darwin,PA152,1,3.5,CHmobile app,Annie,Beckler,Annie.Beckler@example.com,Darwin,2024-05-05
TC21376,6x11 Product A Tokyo,PA1651,4,8.0,CHweb,Christopher,Newman,Christopher.Newman@example.com,Tokyo,2024-05-05
TC21377,4x6 Product D Naha,PA214,3,11.100000000000001,CHweb,Russell,Johnson,Russell.Johnson@example.com,Naha,2024-05-05
TC21378,6x9 Product E Wuhan,PA1619,6,25.200000000000003,CHmobile app,Emma,Hayden,Emma.Hayden@example.com,Wuhan,2024-05-05
TC21379,6x11 Product A Kathmandu,PA1712,3,12.600000000000001,CHmobile app,Lois,Barbara,Lois.Barbara@example.com,Kathmandu,2024-05-05
TC21380,6x9 Product A Daegu,PA1348,2,7.6,CHmobile app,Rebecca,Robinson,Rebecca.Robinson@example.com,Daegu,2024-05-05
TC21381,4.25x6 Product D Ahmedabad,PA582,3,9.3,CHmobile app,Robert,Corbisiero,Robert.Corbisiero@example.com,Ahmedabad,2024-05-05
TC21382,6x9 Product C Busan,PA1478,2,5.2,CHin-store,Elsa,Krulik,Elsa.Krulik@example.com,Busan,2024-05-05
TC21383,6x11 Product C Dhaka,PA1842,4,15.6,CHmobile app,Katherine,Chase,Katherine.Chase@example.com,Dhaka,2024-05-05
TC21384,5x7 Product D Ho Chi Minh City,PA904,2,4.4,CHmobile app,Jeanette,Caldera,Jeanette.Caldera@example.com,Ho Chi Minh City,2024-05-05
TC21385,5.5x8.5 Product B Sagamihara,PA1070,3,12.600000000000001,CHweb,Mary,Tolentino,Mary.Tolentino@example.com,Sagamihara,2024-05-05
TC21386,6x11 Product B Sydney,PA1740,2,7.4,CHweb,David,Godwin,David.Godwin@example.com,Sydney,2024-05-05
TC21387,5.5x8.5 Product E Lahore,PA1312,2,5.4,CHweb,Paul,Larsen,Paul.Larsen@example.com,Lahore,2024-05-05
TC21388,4.25x6 Product C Hobart,PA483,6,10.2,CHmobile app,Norman,Smith,Norman.Smith@example.com,Hobart,2024-05-05
TC21389,5x7 Product C Hong Kong,PA830,2,3.6,CHmobile app,Meaghan,Davis,Meaghan.Davis@example.com,Hong Kong,2024-05-05
TC21390,5.5x8.5 Product D Shanghai,PA1219,6,9.600000000000001,CHmobile app,Mellisa,Daniels,Mellisa.Daniels@example.com,Shanghai,2024-05-05
TC21391,5x7 Product E Jakarta,PA966,4,8.0,CHweb,Remona,Harvey,Remona.Harvey@example.com,Jakarta,2024-05-05
TC21392,6x11 Product D Tokyo,PA1849,6,13.799999999999999,CHmobile app,Louis,Apadoca,Louis.Apadoca@example.com,Tokyo,2024-05-05
TC21393,6x9 Product B Delhi,PA1435,1,3.3,CHmobile app,Tim,Burkley,Tim.Burkley@example.com,Delhi,2024-05-05
TC21394,4x6 Product E Chennai,PA317,2,6.4,CHweb,Tanya,Howse,Tanya.Howse@example.com,Chennai,2024-05-05
TC21395,6x9 Product B Phnom Penh,PA1450,1,4.1,CHin-store,Carl,Young,Carl.Young@example.com,Phnom Penh,2024-05-05
TC21396,4x6 Product E Seoul,PA289,5,19.0,CHweb,Charlotte,Sarvas,Charlotte.Sarvas@example.com,Seoul,2024-05-05
TC21397,6x9 Product A Colombo,PA1383,2,8.8,CHmobile app,Mark,Anderson,Mark.Anderson@example.com,Colombo,2024-05-05
TC21398,5x7 Product D Kobe,PA864,4,12.4,CHweb,Zoraida,Thomas,Zoraida.Thomas@example.com,Kobe,2024-05-05
TC21399,4.25x6 Product E Dalian,PA623,5,21.0,CHweb,Eric,Sanford,Eric.Sanford@example.com,Dalian,2024-05-05
TC21400,4.25x6 Product C Vientiane,PA527,6,15.0,CHmobile app,Richard,Wells,Richard.Wells@example.com,Vientiane,2024-05-05
