Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC26891,5.5x8.5 Product A Kolkata,PA1042,1,4.0,CHweb,Marvin,Hayden,Marvin.Hayden@example.com,Kolkata,2024-05-22
TC26892,4.25x6 Product B Phnom Penh,PA460,5,21.5,CHweb,Michael,Hamilton,Michael.Hamilton@example.com,Phnom Penh,2024-05-22
TC26893,5x7 Product B Singapore,PA773,4,16.8,CHmobile app,Toni,Aleman,Toni.Aleman@example.com,Singapore,2024-05-22
TC26894,6x9 Product B Kathmandu,PA1448,3,10.2,CHweb,Cindy,Reynolds,Cindy.Reynolds@example.com,Kathmandu,2024-05-22
TC26895,4.25x6 Product E Kyoto,PA601,6,10.8,CHin-store,Doris,Harvey,Doris.Harvey@example.com,Kyoto,2024-05-22
TC26896,5.5x8.5 Product C Tokyo,PA1123,2,8.6,CHmobile app,John,Hickman,John.Hickman@example.com,Tokyo,2024-05-22
TC26897,4.25x6 Product D Karachi,PA585,6,24.0,CHweb,Joseph,Maslow,Joseph.Maslow@example.com,Karachi,2024-05-22
TC26898,5.5x8.5 Product C Phnom Penh,PA1186,2,8.8,CHmobile app,Justin,Mumford,Justin.Mumford@example.com,Phnom Penh,2024-05-22
TC26899,6x11 Product C Manila,PA1826,4,6.4,CHin-store,Shirley,Shelly,Shirley.Shelly@example.com,Manila,2024-05-22
TC26900,5.5x8.5 Product E Karachi,PA1311,1,1.5,CHweb,Joshua,Bennett,Joshua.Bennett@example.com,Karachi,2024-05-22
TC26901,6x11 Product B Kuala Lumpur,PA1759,6,9.0,CHweb,James,Baptista,James.Baptista@example.com,Kuala Lumpur,2024-05-22
TC26902,5.5x8.5 Product C Phnom Penh,PA1186,2,8.8,CHweb,Richard,Chase,Richard.Chase@example.com,Phnom Penh,2024-05-22
TC26903,5.5x8.5 Product A Chennai,PA1043,6,24.599999999999998,CHmobile app,Brenda,Ashburn,Brenda.Ashburn@example.com,Chennai,2024-05-22
TC26904,6x9 Product C Singapore,PA1499,3,9.600000000000001,CHweb,Judith,Warfield,Judith.Warfield@example.com,Singapore,2024-05-22
TC26905,4x6 Product D Shanghai,PA229,4,16.0,CHmobile app,Daisy,Chui,Daisy.Chui@example.com,Shanghai,2024-05-22
TC26906,4x6 Product E Okayama,PA279,2,7.6,CHmobile app,Geneva,Hart,Geneva.Hart@example.com,Okayama,2024-05-22
TC26907,6x11 Product D Sydney,PA1872,5,17.5,CHmobile app,Darlene,Joos,Darlene.Joos@example.com,Sydney,2024-05-22
TC26908,6x11 Product E Ahmedabad,PA1968,3,12.299999999999999,CHmobile app,Melvin,Smith,Melvin.Smith@example.com,Ahmedabad,2024-05-22
TC26909,6x11 Product D Kobe,PA1854,3,11.399999999999999,CHmobile app,Daniel,Smith,Daniel.Smith@example.com,Kobe,2024-05-22
TC26910,5x7 Product E Chongqing,PA960,3,10.2,CHweb,Charles,Stark,Charles.Stark@example.com,Chongqing,2024-05-22
TC26911,4x6 Product E Ulaanbaatar,PA330,4,6.8,CHweb,Mary,Smith,Mary.Smith@example.com,Ulaanbaatar,2024-05-22
TC26912,4x6 Product D Kitakyushu,PA210,5,13.0,CHin-store,Kimberlee,Cotter,Kimberlee.Cotter@example.com,Kitakyushu,2024-05-22
TC26913,5.5x8.5 Product D Bangalore,PA1238,5,12.5,CHin-store,Todd,Warfield,Todd.Warfield@example.com,Bangalore,2024-05-22
TC26914,5x7 Product D Shanghai,PA889,1,2.8,CHmobile app,Chester,Terhune,Chester.Terhune@example.com,Shanghai,2024-05-22
TC26915,6x9 Product A Lahore,PA1378,2,4.4,CHmobile app,Martin,Kenison,Martin.Kenison@example.com,Lahore,2024-05-22
TC26916,6x11 Product C Naha,PA1798,3,4.5,CHmobile app,David,Kozel,David.Kozel@example.com,Naha,2024-05-22
TC26917,4.25x6 Product B Hong Kong,PA434,3,11.399999999999999,CHweb,David,Bowden,David.Bowden@example.com,Hong Kong,2024-05-22
TC26918,4.25x6 Product A Ho Chi Minh City,PA376,5,8.5,CHmobile app,Susan,Sticht,Susan.Sticht@example.com,Ho Chi Minh City,2024-05-22
TC26919,4x6 Product E Okayama,PA279,3,11.399999999999999,CHmobile app,Justin,Andre,Justin.Andre@example.com,Okayama,2024-05-22
TC26920,5.5x8.5 Product C Kawasaki,PA1135,1,1.5,CHweb,William,Butcher,William.Butcher@example.com,Kawasaki,2024-05-22
TC26921,5.5x8.5 Product C Chiba,PA1133,4,14.8,CHweb,Paul,Brandl,Paul.Brandl@example.com,Chiba,2024-05-22
TC26922,4x6 Product A Hong Kong,PA38,2,7.4,CHmobile app,Margaret,Gallagher,Margaret.Gallagher@example.com,Hong Kong,2024-05-22
TC26923,5.5x8.5 Product D Dalian,PA1217,4,12.0,CHweb,Marlon,Zander,Marlon.Zander@example.com,Dalian,2024-05-22
TC26924,4.25x6 Product E Wuhan,PA629,2,4.4,CHweb,Angel,Haywood,Angel.Haywood@example.com,Wuhan,2024-05-22
TC26925,4x6 Product E Adelaide,PA281,2,8.8,CHweb,Tiffany,Lee,Tiffany.Lee@example.com,Adelaide,2024-05-22
TC26926,4.25x6 Product B Pune,PA451,2,7.4,CHin-store,Michael,Ramos,Michael.Ramos@example.com,Pune,2024-05-22
TC26927,6x9 Product C Hyderabad,PA1503,1,2.3,CHmobile app,Robert,Payton,Robert.Payton@example.com,Hyderabad,2024-05-22
TC26928,5x7 Product C Bangkok,PA833,6,16.799999999999997,CHmobile app,Brenda,Castro,Brenda.Castro@example.com,Bangkok,2024-05-22
TC26929,6x9 Product D Osaka,PA1520,2,5.6,CHweb,Benjamin,Krall,Benjamin.Krall@example.com,Osaka,2024-05-22
TC26930,6x11 Product B Perth,PA1739,3,12.899999999999999,CHmobile app,Patrick,Foust,Patrick.Foust@example.com,Perth,2024-05-22
TC26931,5.5x8.5 Product A Hyderabad,PA1041,3,11.399999999999999,CHmobile app,Sharon,Bartkowski,Sharon.Bartkowski@example.com,Hyderabad,2024-05-22
TC26932,5x7 Product B Ahmedabad,PA780,2,7.4,CHmobile app,Cathy,Laban,Cathy.Laban@example.com,Ahmedabad,2024-05-22
TC26933,6x9 Product E Hobart,PA1605,6,19.799999999999997,CHmobile app,Theresa,Boardman,Theresa.Boardman@example.com,Hobart,2024-05-22
TC26934,6x11 Product A Kitakyushu,PA1662,2,8.4,CHweb,Jacob,Sanford,Jacob.Sanford@example.com,Kitakyushu,2024-05-22
TC26935,4.25x6 Product A Kaohsiung,PA370,2,5.8,CHweb,Bonnie,Heck,Bonnie.Heck@example.com,Kaohsiung,2024-05-22
TC26936,4x6 Product A Dhaka,PA60,5,8.0,CHweb,Chad,Jephson,Chad.Jephson@example.com,Dhaka,2024-05-22
TC26937,5.5x8.5 Product A Hyderabad,PA1041,4,15.2,CHmobile app,Julie,Craft,Julie.Craft@example.com,Hyderabad,2024-05-22
TC26938,4x6 Product D Okayama,PA213,5,11.0,CHmobile app,Patrick,Depalma,Patrick.Depalma@example.com,Okayama,2024-05-22
TC26939,4x6 Product C Shenzhen,PA164,5,22.0,CHmobile app,Hattie,Kuttner,Hattie.Kuttner@example.com,Shenzhen,2024-05-22
TC26940,4.25x6 Product B Bangalore,PA446,3,5.699999999999999,CHin-store,Fredrick,Hill,Fredrick.Hill@example.com,Bangalore,2024-05-22
TC26941,5.5x8.5 Product A Adelaide,PA1007,1,3.5,CHin-store,Paul,Zelkind,Paul.Zelkind@example.com,Adelaide,2024-05-22
TC26942,4x6 Product A Darwin,PA20,3,9.3,CHweb,Mark,Girdley,Mark.Girdley@example.com,Darwin,2024-05-22
TC26943,4.25x6 Product A Daegu,PA358,5,19.0,CHmobile app,Terence,Pena,Terence.Pena@example.com,Daegu,2024-05-22
TC26944,5x7 Product B Busan,PA752,6,17.4,CHin-store,Ruth,Shelly,Ruth.Shelly@example.com,Busan,2024-05-22
TC26945,6x11 Product D Busan,PA1874,1,3.8,CHmobile app,Madeleine,Kitamura,Madeleine.Kitamura@example.com,Busan,2024-05-22
TC26946,5.5x8.5 Product D Lahore,PA1246,4,12.4,CHweb,Anibal,Schroeder,Anibal.Schroeder@example.com,Lahore,2024-05-22
TC26947,6x9 Product A Taipei,PA1359,6,25.200000000000003,CHin-store,Sandra,Kuttner,Sandra.Kuttner@example.com,Taipei,2024-05-22
TC26948,4.25x6 Product E Dalian,PA623,5,21.0,CHweb,Odilia,Schey,Odilia.Schey@example.com,Dalian,2024-05-22
TC26949,5.5x8.5 Product C Beijing,PA1152,5,19.0,CHweb,Cicely,Hawkins,Cicely.Hawkins@example.com,Beijing,2024-05-22
TC26950,5.5x8.5 Product B Incheon,PA1083,3,6.6000000000000005,CHweb,Marianne,Freeman,Marianne.Freeman@example.com,Incheon,2024-05-22
TC26951,4.25x6 Product A Manila,PA374,1,2.1,CHweb,Timothy,Wright,Timothy.Wright@example.com,Manila,2024-05-22
TC26952,4.25x6 Product A Saitama,PA340,4,8.8,CHweb,Norma,Swinehart,Norma.Swinehart@example.com,Saitama,2024-05-22
TC26953,4.25x6 Product E Guangzhou,PA627,3,9.0,CHweb,Charles,Bridges,Charles.Bridges@example.com,Guangzhou,2024-05-22
TC26954,5x7 Product B Okayama,PA741,3,9.899999999999999,CHmobile app,George,Miller,George.Miller@example.com,Okayama,2024-05-22
TC26955,6x9 Product C Adelaide,PA1469,2,7.4,CHmobile app,Judy,Ward,Judy.Ward@example.com,Adelaide,2024-05-22
TC26956,5.5x8.5 Product E Naha,PA1270,6,16.200000000000003,CHmobile app,Shanon,Brown,Shanon.Brown@example.com,Naha,2024-05-22
TC26957,5.5x8.5 Product E Vientiane,PA1319,6,16.799999999999997,CHweb,Jack,Carney,Jack.Carney@example.com,Vientiane,2024-05-22
TC26958,4.25x6 Product A Sendai,PA338,3,11.7,CHin-store,Bonnie,Stark,Bonnie.Stark@example.com,Sendai,2024-05-22
TC26959,5.5x8.5 Product B Naha,PA1072,6,24.599999999999998,CHweb,Gary,Hogan,Gary.Hogan@example.com,Naha,2024-05-22
TC26960,4x6 Product A Yangon,PA61,5,22.0,CHweb,Maryann,Taylor,Maryann.Taylor@example.com,Yangon,2024-05-22
TC26961,4x6 Product A Bangalore,PA50,2,8.0,CHmobile app,Leonard,Lopez,Leonard.Lopez@example.com,Bangalore,2024-05-22
TC26962,5.5x8.5 Product E Adelaide,PA1271,1,2.4,CHin-store,Crystal,Emmert,Crystal.Emmert@example.com,Adelaide,2024-05-22
TC26963,5.5x8.5 Product A Hanoi,PA1035,6,25.200000000000003,CHmobile app,Anthony,Geist,Anthony.Geist@example.com,Hanoi,2024-05-22
TC26964,5x7 Product C Dhaka,PA852,4,10.8,CHmobile app,Edwin,Yeldell,Edwin.Yeldell@example.com,Dhaka,2024-05-22
TC26965,6x11 Product B Kaohsiung,PA1756,4,8.8,CHmobile app,Michael,Mickelson,Michael.Mickelson@example.com,Kaohsiung,2024-05-22
TC26966,4.25x6 Product C Taipei,PA501,4,11.6,CHweb,Beth,Johnson,Beth.Johnson@example.com,Taipei,2024-05-22
TC26967,6x9 Product C Kitakyushu,PA1464,6,15.0,CHweb,Bertha,Porter,Bertha.Porter@example.com,Kitakyushu,2024-05-22
TC26968,4.25x6 Product C Chennai,PA515,4,16.4,CHin-store,Harriet,Shelly,Harriet.Shelly@example.com,Chennai,2024-05-22
TC26969,5x7 Product C Taipei,PA831,2,5.8,CHin-store,Vincent,Tucker,Vincent.Tucker@example.com,Taipei,2024-05-22
TC26970,4x6 Product A Singapore,PA47,3,13.200000000000001,CHin-store,Barbara,Landres,Barbara.Landres@example.com,Singapore,2024-05-22
TC26971,5x7 Product E Ulaanbaatar,PA990,3,11.399999999999999,CHweb,Vincent,Nadal,Vincent.Nadal@example.com,Ulaanbaatar,2024-05-22
TC26972,4x6 Product E Osaka,PA266,3,12.899999999999999,CHweb,Lillian,Thompson,Lillian.Thompson@example.com,Osaka,2024-05-22
TC26973,6x11 Product E Daegu,PA1942,1,2.6,CHmobile app,Larry,Rivera,Larry.Rivera@example.com,Daegu,2024-05-22
TC26974,4x6 Product B Hong Kong,PA104,2,5.8,CHweb,Vince,Joos,Vince.Joos@example.com,Hong Kong,2024-05-22
TC26975,6x9 Product B Darwin,PA1406,5,18.0,CHmobile app,Casey,Eddie,Casey.Eddie@example.com,Darwin,2024-05-22
TC26976,6x11 Product B Singapore,PA1763,1,2.4,CHmobile app,Anthony,Grant,Anthony.Grant@example.com,Singapore,2024-05-22
TC26977,5x7 Product B Lahore,PA784,3,10.2,CHmobile app,Marquetta,Mcmanus,Marquetta.Mcmanus@example.com,Lahore,2024-05-22
TC26978,4x6 Product E Chennai,PA317,4,12.8,CHweb,Jose,Koss,Jose.Koss@example.com,Chennai,2024-05-22
TC26979,4.25x6 Product A Ulaanbaatar,PA396,4,11.6,CHin-store,Paul,Moore,Paul.Moore@example.com,Ulaanbaatar,2024-05-22
TC26980,4x6 Product D Lahore,PA256,2,3.8,CHmobile app,Gloria,Shevlin,Gloria.Shevlin@example.com,Lahore,2024-05-22
TC26981,6x9 Product C Nagoya,PA1455,4,6.8,CHweb,Victor,Shirah,Victor.Shirah@example.com,Nagoya,2024-05-22
TC26982,6x9 Product B Kyoto,PA1393,4,9.2,CHmobile app,Mark,Dunnaway,Mark.Dunnaway@example.com,Kyoto,2024-05-22
TC26983,6x11 Product B Darwin,PA1736,6,12.600000000000001,CHmobile app,Robin,Banks,Robin.Banks@example.com,Darwin,2024-05-22
TC26984,6x9 Product B Kaohsiung,PA1426,5,10.0,CHin-store,Rosa,Coyle,Rosa.Coyle@example.com,Kaohsiung,2024-05-22
TC26985,6x11 Product B Incheon,PA1743,2,4.4,CHweb,Cathy,Olea,Cathy.Olea@example.com,Incheon,2024-05-22
