Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC25868,4x6 Product E Mumbai,PA312,1,1.8,CHweb,Richard,Minyard,Richard.Minyard@example.com,Mumbai,2024-05-19
TC25869,6x9 Product E Beijing,PA1614,4,17.2,CHmobile app,Nicole,Oneill,Nicole.Oneill@example.com,Beijing,2024-05-19
TC25870,6x11 Product C Sagamihara,PA1796,1,3.9,CHmobile app,Josephine,Harper,Josephine.Harper@example.com,Sagamihara,2024-05-19
TC25871,4x6 Product A Islamabad,PA59,4,17.6,CHmobile app,Lisa,Lewis,Lisa.Lewis@example.com,Islamabad,2024-05-19
TC25872,6x9 Product D Yangon,PA1579,4,11.2,CHmobile app,Todd,Pino,Todd.Pino@example.com,Yangon,2024-05-19
TC25873,6x9 Product C Melbourne,PA1474,4,6.0,CHmobile app,Patrick,Latham,Patrick.Latham@example.com,Melbourne,2024-05-19
TC25874,5x7 Product E Yangon,PA985,5,21.0,CHweb,Betty,Jackson,Betty.Jackson@example.com,Yangon,2024-05-19
TC25875,4.25x6 Product D Bangalore,PA578,3,11.7,CHin-store,Rose,Net,Rose.Net@example.com,Bangalore,2024-05-19
TC25876,4.25x6 Product D Wuhan,PA563,3,12.899999999999999,CHmobile app,Hattie,Goard,Hattie.Goard@example.com,Wuhan,2024-05-19
TC25877,5x7 Product E Okayama,PA939,1,3.5,CHmobile app,Scott,Green,Scott.Green@example.com,Okayama,2024-05-19
TC25878,6x11 Product B Vientiane,PA1781,2,5.8,CHmobile app,Jeffrey,Mcmanus,Jeffrey.Mcmanus@example.com,Vientiane,2024-05-19
TC25879,4.25x6 Product C Taipei,PA501,3,8.7,CHmobile app,Peter,Mattingly,Peter.Mattingly@example.com,Taipei,2024-05-19
TC25880,6x9 Product D Manila,PA1562,1,1.6,CHmobile app,Francine,Martin,Francine.Martin@example.com,Manila,2024-05-19
TC25881,5.5x8.5 Product C Ahmedabad,PA1176,4,16.0,CHin-store,Paul,Rodgers,Paul.Rodgers@example.com,Ahmedabad,2024-05-19
TC25882,4.25x6 Product E Bangkok,PA635,2,4.6,CHweb,Alan,Mathis,Alan.Mathis@example.com,Bangkok,2024-05-19
TC25883,6x11 Product B Kawasaki,PA1729,2,6.6,CHweb,Vicki,Izzo,Vicki.Izzo@example.com,Kawasaki,2024-05-19
TC25884,4x6 Product D Canberra,PA217,6,25.799999999999997,CHmobile app,Elizabeth,Boone,Elizabeth.Boone@example.com,Canberra,2024-05-19
TC25885,4x6 Product A Chennai,PA53,6,13.799999999999999,CHin-store,Charlie,Guerrero,Charlie.Guerrero@example.com,Chennai,2024-05-19
TC25886,6x9 Product A Seoul,PA1345,6,25.799999999999997,CHmobile app,Daniel,Wittels,Daniel.Wittels@example.com,Seoul,2024-05-19
TC25887,4.25x6 Product A Chongqing,PA366,3,8.7,CHmobile app,Kenneth,Aaronson,Kenneth.Aaronson@example.com,Chongqing,2024-05-19
TC25888,5x7 Product C Darwin,PA812,3,6.0,CHin-store,Patrick,Alcott,Patrick.Alcott@example.com,Darwin,2024-05-19
TC25889,4x6 Product A Canberra,PA19,3,8.7,CHweb,Gertude,Avant,Gertude.Avant@example.com,Canberra,2024-05-19
TC25890,6x9 Product C Kyoto,PA1459,6,12.600000000000001,CHweb,Jonathan,Box,Jonathan.Box@example.com,Kyoto,2024-05-19
TC25891,6x9 Product E Karachi,PA1641,1,1.7,CHweb,Michael,Valencia,Michael.Valencia@example.com,Karachi,2024-05-19
TC25892,4.25x6 Product D Dhaka,PA588,5,22.0,CHmobile app,Eric,Lindsey,Eric.Lindsey@example.com,Dhaka,2024-05-19
TC25893,6x9 Product B Incheon,PA1413,1,2.3,CHmobile app,Cecile,Alexander,Cecile.Alexander@example.com,Incheon,2024-05-19
TC25894,5x7 Product A Tianjin,PA697,6,22.799999999999997,CHin-store,Daniel,Acker,Daniel.Acker@example.com,Tianjin,2024-05-19
TC25895,6x11 Product E Hobart,PA1935,2,4.4,CHmobile app,Vincent,Iannotti,Vincent.Iannotti@example.com,Hobart,2024-05-19
TC25896,6x11 Product E Darwin,PA1934,3,9.3,CHmobile app,Helen,Sticht,Helen.Sticht@example.com,Darwin,2024-05-19
TC25897,5x7 Product E Kaohsiung,PA964,6,15.0,CHmobile app,Paul,Caudill,Paul.Caudill@example.com,Kaohsiung,2024-05-19
TC25898,4.25x6 Product C Kolkata,PA514,1,2.1,CHin-store,Sofia,Perez,Sofia.Perez@example.com,Kolkata,2024-05-19
TC25899,4x6 Product A Colombo,PA63,5,21.5,CHmobile app,Rosa,Reeves,Rosa.Reeves@example.com,Colombo,2024-05-19
TC25900,4x6 Product E Nagoya,PA267,5,21.0,CHweb,David,Apadoca,David.Apadoca@example.com,Nagoya,2024-05-19
TC25901,6x9 Product C Incheon,PA1479,2,7.2,CHweb,Vivian,Colby,Vivian.Colby@example.com,Incheon,2024-05-19
TC25902,5.5x8.5 Product A Darwin,PA1010,5,8.5,CHweb,Vivian,Stockbridge,Vivian.Stockbridge@example.com,Darwin,2024-05-19
TC25903,5.5x8.5 Product A Kolkata,PA1042,3,12.0,CHweb,Russell,Poulton,Russell.Poulton@example.com,Kolkata,2024-05-19
