Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC11208,5.5x8.5 Product A Kaohsiung,PA1030,3,13.200000000000001,CHweb,Sharon,Chamberlain,Sharon.Chamberlain@example.com,Kaohsiung,2024-04-04
TC11209,5x7 Product D Surat,PA914,1,3.1,CHmobile app,Robert,Apadoca,Robert.Apadoca@example.com,Surat,2024-04-04
TC11210,6x9 Product B Delhi,PA1435,3,9.899999999999999,CHmobile app,Robert,Bourque,Robert.Bourque@example.com,Delhi,2024-04-04
TC11211,6x11 Product D Lahore,PA1906,4,6.0,CHmobile app,Pasquale,Chambers,Pasquale.Chambers@example.com,Lahore,2024-04-04
TC11212,6x9 Product E Guangzhou,PA1617,6,12.600000000000001,CHmobile app,Rose,Mills,Rose.Mills@example.com,Guangzhou,2024-04-04
TC11213,5x7 Product E Chongqing,PA960,6,20.4,CHmobile app,Jeannie,Mccann,Jeannie.Mccann@example.com,Chongqing,2024-04-04
TC11214,5x7 Product E Surat,PA980,2,6.4,CHweb,Julie,Smith,Julie.Smith@example.com,Surat,2024-04-04
TC11215,6x11 Product B Phnom Penh,PA1780,6,24.599999999999998,CHweb,Felicia,Hopp,Felicia.Hopp@example.com,Phnom Penh,2024-04-04
TC11216,6x9 Product A Manila,PA1364,1,3.7,CHmobile app,Ruth,Shipton,Ruth.Shipton@example.com,Manila,2024-04-04
TC11217,5x7 Product A Incheon,PA687,4,16.0,CHmobile app,Thomas,Walat,Thomas.Walat@example.com,Incheon,2024-04-04
TC11218,5.5x8.5 Product D Delhi,PA1237,2,4.2,CHin-store,John,Howerton,John.Howerton@example.com,Delhi,2024-04-04
TC11219,4.25x6 Product C Chengdu,PA496,4,7.6,CHmobile app,Sadie,Dunn,Sadie.Dunn@example.com,Chengdu,2024-04-04
TC11220,4.25x6 Product A Sendai,PA338,5,19.5,CHmobile app,Ronald,Castro,Ronald.Castro@example.com,Sendai,2024-04-04
TC11221,4x6 Product A Hyderabad,PA51,3,4.800000000000001,CHweb,Brent,Daniels,Brent.Daniels@example.com,Hyderabad,2024-04-04
TC11222,5.5x8.5 Product D Melbourne,PA1210,5,19.5,CHmobile app,Sharon,Green,Sharon.Green@example.com,Melbourne,2024-04-04
TC11223,6x9 Product D Bangalore,PA1568,1,2.4,CHweb,Aletha,Graves,Aletha.Graves@example.com,Bangalore,2024-04-04
TC11224,4.25x6 Product C Taipei,PA501,3,8.7,CHin-store,June,Battis,June.Battis@example.com,Taipei,2024-04-04
TC11225,5.5x8.5 Product D Chongqing,PA1224,4,14.4,CHmobile app,Charles,Walling,Charles.Walling@example.com,Chongqing,2024-04-04
TC11226,5x7 Product C Hobart,PA813,2,8.4,CHweb,Jacob,Miller,Jacob.Miller@example.com,Hobart,2024-04-04
TC11227,6x9 Product D Melbourne,PA1540,3,11.100000000000001,CHweb,Reginald,Medeiros,Reginald.Medeiros@example.com,Melbourne,2024-04-04
TC11228,4.25x6 Product E Pune,PA649,2,6.2,CHmobile app,Samuel,Wallace,Samuel.Wallace@example.com,Pune,2024-04-04
TC11229,4.25x6 Product C Mumbai,PA510,3,6.6000000000000005,CHweb,Kathyrn,Wright,Kathyrn.Wright@example.com,Mumbai,2024-04-04
TC11230,6x9 Product A Chongqing,PA1356,3,4.5,CHin-store,Patrick,Clarke,Patrick.Clarke@example.com,Chongqing,2024-04-04
TC11231,6x9 Product D Adelaide,PA1535,6,10.2,CHmobile app,John,Ochoa,John.Ochoa@example.com,Adelaide,2024-04-04
TC11232,5x7 Product E Chongqing,PA960,1,3.4,CHweb,Basil,Martinez,Basil.Martinez@example.com,Chongqing,2024-04-04
TC11233,5x7 Product B Lahore,PA784,1,3.4,CHweb,Don,Debellis,Don.Debellis@example.com,Lahore,2024-04-04
TC11234,4x6 Product B Incheon,PA93,4,6.0,CHweb,Susan,Mau,Susan.Mau@example.com,Incheon,2024-04-04
TC11235,6x11 Product E Incheon,PA1941,1,2.5,CHweb,Annie,Oday,Annie.Oday@example.com,Incheon,2024-04-04
TC11236,6x9 Product E Kyoto,PA1591,6,15.0,CHweb,Elmer,Johnson,Elmer.Johnson@example.com,Kyoto,2024-04-04
TC11237,4.25x6 Product D Hiroshima,PA537,2,6.4,CHin-store,James,Perez,James.Perez@example.com,Hiroshima,2024-04-04
TC11238,4x6 Product D Pune,PA253,6,24.599999999999998,CHmobile app,Josephine,Rautenberg,Josephine.Rautenberg@example.com,Pune,2024-04-04
TC11239,5.5x8.5 Product E Tianjin,PA1291,3,12.899999999999999,CHmobile app,Pauline,Mackenzie,Pauline.Mackenzie@example.com,Tianjin,2024-04-04
TC11240,5.5x8.5 Product D Lahore,PA1246,2,6.2,CHweb,Eugenio,Yeldell,Eugenio.Yeldell@example.com,Lahore,2024-04-04
TC11241,4x6 Product E Ho Chi Minh City,PA310,3,8.7,CHin-store,Sheila,Wilenkin,Sheila.Wilenkin@example.com,Ho Chi Minh City,2024-04-04
TC11242,4.25x6 Product B Ho Chi Minh City,PA442,2,6.4,CHweb,Lana,Caison,Lana.Caison@example.com,Ho Chi Minh City,2024-04-04
TC11243,6x11 Product B Adelaide,PA1733,2,5.6,CHmobile app,Matthew,Elamin,Matthew.Elamin@example.com,Adelaide,2024-04-04
