Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC14212,5x7 Product E Taipei,PA963,4,6.0,CHweb,James,Johnson,James.Johnson@example.com,Taipei,2024-04-13
TC14213,6x11 Product E Jakarta,PA1956,3,4.5,CHweb,Ronald,Walling,Ronald.Walling@example.com,Jakarta,2024-04-13
TC14214,5.5x8.5 Product B Kolkata,PA1108,2,6.4,CHweb,Rita,Paynes,Rita.Paynes@example.com,Kolkata,2024-04-13
TC14215,4.25x6 Product B Incheon,PA423,1,1.7,CHweb,Angel,Joos,Angel.Joos@example.com,Incheon,2024-04-13
TC14216,5x7 Product A Kobe,PA666,6,20.4,CHmobile app,Jonathan,Mau,Jonathan.Mau@example.com,Kobe,2024-04-13
TC14217,5.5x8.5 Product C Incheon,PA1149,3,12.899999999999999,CHweb,Amanda,Emmert,Amanda.Emmert@example.com,Incheon,2024-04-13
TC14218,5.5x8.5 Product A Kathmandu,PA1052,2,4.8,CHweb,Maurice,Oday,Maurice.Oday@example.com,Kathmandu,2024-04-13
TC14219,6x11 Product B Mumbai,PA1764,2,5.0,CHweb,Felix,Smith,Felix.Smith@example.com,Mumbai,2024-04-13
TC14220,5.5x8.5 Product A Kobe,PA996,4,17.6,CHmobile app,Robert,Green,Robert.Green@example.com,Kobe,2024-04-13
TC14221,4x6 Product B Vientiane,PA131,3,5.699999999999999,CHweb,Margaret,Miller,Margaret.Miller@example.com,Vientiane,2024-04-13
TC14222,6x11 Product C Hiroshima,PA1791,4,9.6,CHmobile app,Deborah,Dunn,Deborah.Dunn@example.com,Hiroshima,2024-04-13
TC14223,6x11 Product D Sagamihara,PA1862,6,25.200000000000003,CHmobile app,Juan,Pardun,Juan.Pardun@example.com,Sagamihara,2024-04-13
TC14224,4.25x6 Product E Sendai,PA602,1,4.4,CHmobile app,Robert,Carney,Robert.Carney@example.com,Sendai,2024-04-13
TC14225,4.25x6 Product A Wuhan,PA365,6,16.799999999999997,CHmobile app,Cory,Embree,Cory.Embree@example.com,Wuhan,2024-04-13
TC14226,5.5x8.5 Product C Singapore,PA1169,1,3.2,CHmobile app,Kerry,Schecter,Kerry.Schecter@example.com,Singapore,2024-04-13
TC14227,4.25x6 Product B Ahmedabad,PA450,5,9.0,CHmobile app,Buddy,Whalen,Buddy.Whalen@example.com,Ahmedabad,2024-04-13
TC14228,4x6 Product D Lahore,PA256,5,9.5,CHweb,Bill,Myers,Bill.Myers@example.com,Lahore,2024-04-13
TC14229,5.5x8.5 Product B Yangon,PA1117,6,10.2,CHmobile app,James,Johnson,James.Johnson@example.com,Yangon,2024-04-13
TC14230,4.25x6 Product B Fukuoka,PA401,1,3.7,CHweb,Robert,Chase,Robert.Chase@example.com,Fukuoka,2024-04-13
TC14231,5.5x8.5 Product C Surat,PA1178,5,7.5,CHmobile app,Gwen,Haley,Gwen.Haley@example.com,Surat,2024-04-13
TC14232,4.25x6 Product D Hanoi,PA573,3,5.4,CHmobile app,Isaac,Douthit,Isaac.Douthit@example.com,Hanoi,2024-04-13
TC14233,6x9 Product E Ho Chi Minh City,PA1630,6,10.2,CHmobile app,Jacob,Trottier,Jacob.Trottier@example.com,Ho Chi Minh City,2024-04-13
TC14234,6x9 Product E Yangon,PA1645,5,14.5,CHmobile app,Marvin,Ebling,Marvin.Ebling@example.com,Yangon,2024-04-13
TC14235,6x11 Product D Kathmandu,PA1910,4,6.8,CHmobile app,Richard,Manzo,Richard.Manzo@example.com,Kathmandu,2024-04-13
TC14236,4.25x6 Product A Seoul,PA355,5,8.5,CHweb,Angelo,Kitchen,Angelo.Kitchen@example.com,Seoul,2024-04-13
TC14237,4.25x6 Product E Chengdu,PA628,4,12.8,CHweb,Kimberly,Beebee,Kimberly.Beebee@example.com,Chengdu,2024-04-13
