Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC9917,6x11 Product D Taipei,PA1887,5,20.0,CHweb,John,Mccann,John.Mccann@example.com,Taipei,2024-03-31
TC9918,5x7 Product B Yangon,PA787,2,4.0,CHin-store,John,Brazell,John.Brazell@example.com,Yangon,2024-03-31
TC9919,5.5x8.5 Product E Sydney,PA1278,6,21.0,CHweb,Robert,Leblanc,Robert.Leblanc@example.com,Sydney,2024-03-31
TC9920,4.25x6 Product B Singapore,PA443,2,5.4,CHweb,Raymond,Cooper,Raymond.Cooper@example.com,Singapore,2024-03-31
TC9921,5.5x8.5 Product D Darwin,PA1208,3,4.5,CHweb,Lana,Semmes,Lana.Semmes@example.com,Darwin,2024-03-31
TC9922,5x7 Product B Bangkok,PA767,1,3.1,CHmobile app,Justin,Plante,Justin.Plante@example.com,Bangkok,2024-03-31
TC9923,6x11 Product E Bangkok,PA1955,3,12.0,CHmobile app,Richard,Mickelson,Richard.Mickelson@example.com,Bangkok,2024-03-31
TC9924,4x6 Product E Nagoya,PA267,4,16.8,CHweb,Chad,Fox,Chad.Fox@example.com,Nagoya,2024-03-31
TC9925,5.5x8.5 Product B Guangzhou,PA1089,5,19.0,CHmobile app,Maribel,Stevenson,Maribel.Stevenson@example.com,Guangzhou,2024-03-31
TC9926,4.25x6 Product A Chennai,PA383,3,4.5,CHmobile app,Jimmy,Killough,Jimmy.Killough@example.com,Chennai,2024-03-31
TC9927,4x6 Product B Hanoi,PA111,3,8.399999999999999,CHmobile app,Sina,Shelly,Sina.Shelly@example.com,Hanoi,2024-03-31
TC9928,4x6 Product E Daegu,PA292,5,10.5,CHweb,Linda,Baldwin,Linda.Baldwin@example.com,Daegu,2024-03-31
TC9929,4x6 Product D Guangzhou,PA231,2,8.0,CHweb,Kimberlee,Ritter,Kimberlee.Ritter@example.com,Guangzhou,2024-03-31
TC9930,6x11 Product C Guangzhou,PA1815,1,2.2,CHweb,Earl,Amini,Earl.Amini@example.com,Guangzhou,2024-03-31
TC9931,4.25x6 Product E Ulaanbaatar,PA660,3,5.4,CHmobile app,Josephine,Ramos,Josephine.Ramos@example.com,Ulaanbaatar,2024-03-31
TC9932,4x6 Product C Naha,PA148,5,18.5,CHmobile app,George,Wilks,George.Wilks@example.com,Naha,2024-03-31
TC9933,5.5x8.5 Product A Sydney,PA1014,3,4.5,CHweb,James,Cotter,James.Cotter@example.com,Sydney,2024-03-31
TC9934,4.25x6 Product B Surat,PA452,5,22.0,CHweb,Dorothy,Wheeler,Dorothy.Wheeler@example.com,Surat,2024-03-31
TC9935,6x11 Product E Hanoi,PA1959,2,3.0,CHweb,James,Phan,James.Phan@example.com,Hanoi,2024-03-31
TC9936,6x9 Product D Mumbai,PA1566,2,4.8,CHweb,Todd,Green,Todd.Green@example.com,Mumbai,2024-03-31
TC9937,4x6 Product B Delhi,PA115,4,6.0,CHmobile app,Jennifer,Dougherty,Jennifer.Dougherty@example.com,Delhi,2024-03-31
TC9938,5.5x8.5 Product A Manila,PA1034,3,5.1,CHweb,Megan,Brown,Megan.Brown@example.com,Manila,2024-03-31
TC9939,5.5x8.5 Product A Colombo,PA1053,4,15.2,CHmobile app,Irene,Howard,Irene.Howard@example.com,Colombo,2024-03-31
TC9940,6x11 Product D Brisbane,PA1866,3,11.7,CHmobile app,Mark,Ramsey,Mark.Ramsey@example.com,Brisbane,2024-03-31
TC9941,5.5x8.5 Product A Kolkata,PA1042,1,4.0,CHmobile app,Nicole,Perrier,Nicole.Perrier@example.com,Kolkata,2024-03-31
TC9942,5x7 Product C Singapore,PA839,3,12.899999999999999,CHmobile app,Robert,Vergin,Robert.Vergin@example.com,Singapore,2024-03-31
TC9943,4.25x6 Product D Phnom Penh,PA592,1,4.0,CHmobile app,Eddie,Mccullough,Eddie.Mccullough@example.com,Phnom Penh,2024-03-31
TC9944,6x9 Product C Hiroshima,PA1461,4,12.4,CHweb,Anthony,Coyle,Anthony.Coyle@example.com,Hiroshima,2024-03-31
TC9945,6x11 Product D Shanghai,PA1879,5,7.5,CHmobile app,Damaris,Dycus,Damaris.Dycus@example.com,Shanghai,2024-03-31
TC9946,5.5x8.5 Product E Kuala Lumpur,PA1297,6,19.799999999999997,CHmobile app,Ashley,Krzeczkowski,Ashley.Krzeczkowski@example.com,Kuala Lumpur,2024-03-31
TC9947,4x6 Product B Manila,PA110,2,6.2,CHmobile app,Rosemary,Durham,Rosemary.Durham@example.com,Manila,2024-03-31
TC9948,5.5x8.5 Product C Surat,PA1178,5,7.5,CHweb,Joe,Espinoza,Joe.Espinoza@example.com,Surat,2024-03-31
TC9949,6x9 Product C Bangkok,PA1493,5,9.5,CHweb,Carol,Gray,Carol.Gray@example.com,Bangkok,2024-03-31
TC9950,4x6 Product E Phnom Penh,PA328,6,12.600000000000001,CHin-store,Chad,White,Chad.White@example.com,Phnom Penh,2024-03-31
TC9951,5.5x8.5 Product E Daegu,PA1282,5,8.0,CHmobile app,Idella,Martinez,Idella.Martinez@example.com,Daegu,2024-03-31
TC9952,5x7 Product C Daegu,PA820,5,20.0,CHweb,Larue,Minyard,Larue.Minyard@example.com,Daegu,2024-03-31
TC9953,5.5x8.5 Product E Delhi,PA1303,5,12.5,CHweb,Kimberly,Schecter,Kimberly.Schecter@example.com,Delhi,2024-03-31
TC9954,4x6 Product A Bangalore,PA50,2,8.0,CHmobile app,Louise,Donaldson,Louise.Donaldson@example.com,Bangalore,2024-03-31
TC9955,4.25x6 Product A Tokyo,PA331,3,6.6000000000000005,CHweb,David,Purvis,David.Purvis@example.com,Tokyo,2024-03-31
TC9956,5x7 Product E Beijing,PA954,3,9.899999999999999,CHmobile app,Sylvia,Thomas,Sylvia.Thomas@example.com,Beijing,2024-03-31
TC9957,4x6 Product C Dhaka,PA192,2,5.8,CHin-store,Dawn,Delarosa,Dawn.Delarosa@example.com,Dhaka,2024-03-31
TC9958,5x7 Product B Darwin,PA746,2,3.8,CHmobile app,Norman,Hall,Norman.Hall@example.com,Darwin,2024-03-31
TC9959,6x9 Product C Hobart,PA1473,3,6.8999999999999995,CHmobile app,James,Burris,James.Burris@example.com,Hobart,2024-03-31
