Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC21065,4.25x6 Product C Delhi,PA511,4,13.6,CHmobile app,Hattie,Borrero,Hattie.Borrero@example.com,Delhi,2024-05-04
TC21066,5.5x8.5 Product E Sagamihara,PA1268,5,19.0,CHweb,Stephanie,Colon,Stephanie.Colon@example.com,Sagamihara,2024-05-04
TC21067,4x6 Product C Delhi,PA181,2,7.0,CHin-store,Marlon,Grant,Marlon.Grant@example.com,Delhi,2024-05-04
TC21068,5.5x8.5 Product A Taipei,PA1029,5,12.0,CHweb,Abigail,Purvis,Abigail.Purvis@example.com,Taipei,2024-05-04
TC21069,6x9 Product A Karachi,PA1377,6,19.200000000000003,CHmobile app,Eddie,Haldeman,Eddie.Haldeman@example.com,Karachi,2024-05-04
TC21070,5.5x8.5 Product E Sydney,PA1278,1,3.5,CHmobile app,Sammy,Hopkins,Sammy.Hopkins@example.com,Sydney,2024-05-04
TC21071,4x6 Product C Singapore,PA179,5,21.0,CHmobile app,Charlotte,Oday,Charlotte.Oday@example.com,Singapore,2024-05-04
TC21072,5.5x8.5 Product A Sapporo,PA994,5,16.0,CHmobile app,Holly,Morris,Holly.Morris@example.com,Sapporo,2024-05-04
TC21073,6x11 Product A Lahore,PA1708,4,15.2,CHweb,Irene,Jackson,Irene.Jackson@example.com,Lahore,2024-05-04
TC21074,5.5x8.5 Product E Islamabad,PA1313,3,4.5,CHweb,Daisy,Burleson,Daisy.Burleson@example.com,Islamabad,2024-05-04
TC21075,5x7 Product B Ulaanbaatar,PA792,3,11.7,CHweb,Victor,Macky,Victor.Macky@example.com,Ulaanbaatar,2024-05-04
TC21076,6x9 Product D Melbourne,PA1540,6,22.200000000000003,CHmobile app,Joe,Juariqui,Joe.Juariqui@example.com,Melbourne,2024-05-04
TC21077,5x7 Product C Phnom Penh,PA856,2,3.8,CHmobile app,Norman,Owens,Norman.Owens@example.com,Phnom Penh,2024-05-04
TC21078,5.5x8.5 Product C Fukuoka,PA1127,3,10.2,CHmobile app,Nicole,Foster,Nicole.Foster@example.com,Fukuoka,2024-05-04
TC21079,5.5x8.5 Product C Delhi,PA1171,1,3.1,CHmobile app,Jim,Bellamy,Jim.Bellamy@example.com,Delhi,2024-05-04
TC21080,4x6 Product B Kawasaki,PA79,6,22.799999999999997,CHmobile app,David,Rosebrough,David.Rosebrough@example.com,Kawasaki,2024-05-04
