Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC13244,4x6 Product E Naha,PA280,6,10.8,CHmobile app,Dana,Wood,Dana.Wood@example.com,Naha,2024-04-10
TC13245,4.25x6 Product B Dhaka,PA456,1,1.8,CHweb,Michelle,Schroeder,Michelle.Schroeder@example.com,Dhaka,2024-04-10
TC13246,5.5x8.5 Product B Karachi,PA1113,6,24.0,CHin-store,Mellisa,Bement,Mellisa.Bement@example.com,Karachi,2024-04-10
TC13247,4.25x6 Product C Seoul,PA487,6,9.600000000000001,CHmobile app,Jean,Thorpe,Jean.Thorpe@example.com,Seoul,2024-04-10
TC13248,6x9 Product B Sendai,PA1394,4,14.8,CHmobile app,Gwen,Brown,Gwen.Brown@example.com,Sendai,2024-04-10
TC13249,5x7 Product C Kolkata,PA844,2,6.8,CHweb,Rochelle,Hans,Rochelle.Hans@example.com,Kolkata,2024-04-10
TC13250,4.25x6 Product C Sapporo,PA466,4,7.6,CHmobile app,Steve,Bastilla,Steve.Bastilla@example.com,Sapporo,2024-04-10
TC13251,6x11 Product C Darwin,PA1802,3,6.0,CHmobile app,Iona,Bass,Iona.Bass@example.com,Darwin,2024-04-10
TC13252,6x9 Product A Seoul,PA1345,5,21.5,CHmobile app,Paula,Smith,Paula.Smith@example.com,Seoul,2024-04-10
TC13253,6x9 Product A Shanghai,PA1351,2,4.2,CHmobile app,Lisa,Couture,Lisa.Couture@example.com,Shanghai,2024-04-10
TC13254,4x6 Product B Hyderabad,PA117,6,14.399999999999999,CHmobile app,Monica,Martin,Monica.Martin@example.com,Hyderabad,2024-04-10
TC13255,6x11 Product D Ho Chi Minh City,PA1894,1,4.4,CHweb,James,Letlow,James.Letlow@example.com,Ho Chi Minh City,2024-04-10
TC13256,6x9 Product C Chongqing,PA1488,4,6.4,CHmobile app,Gladys,Mohr,Gladys.Mohr@example.com,Chongqing,2024-04-10
TC13257,4.25x6 Product D Guangzhou,PA561,5,21.0,CHin-store,Sofia,Shirley,Sofia.Shirley@example.com,Guangzhou,2024-04-10
TC13258,6x9 Product E Chennai,PA1637,3,10.5,CHmobile app,Ricky,Mathis,Ricky.Mathis@example.com,Chennai,2024-04-10
TC13259,5.5x8.5 Product E Seoul,PA1279,4,6.8,CHmobile app,Tony,Cea,Tony.Cea@example.com,Seoul,2024-04-10
TC13260,6x9 Product D Tokyo,PA1519,3,8.100000000000001,CHmobile app,James,Wolf,James.Wolf@example.com,Tokyo,2024-04-10
TC13261,5x7 Product B Fukuoka,PA731,3,5.4,CHmobile app,Janet,Bridges,Janet.Bridges@example.com,Fukuoka,2024-04-10
TC13262,5x7 Product B Chengdu,PA760,2,4.6,CHin-store,Mario,Madry,Mario.Madry@example.com,Chengdu,2024-04-10
TC13263,4x6 Product C Chennai,PA185,2,4.4,CHweb,Bradley,Campbell,Bradley.Campbell@example.com,Chennai,2024-04-10
TC13264,5x7 Product C Darwin,PA812,1,2.0,CHmobile app,Kathy,Aaronson,Kathy.Aaronson@example.com,Darwin,2024-04-10
TC13265,6x11 Product E Melbourne,PA1936,5,12.5,CHmobile app,Greg,Alcott,Greg.Alcott@example.com,Melbourne,2024-04-10
TC13266,4.25x6 Product E Kitakyushu,PA606,2,5.2,CHweb,Elizabeth,Mallory,Elizabeth.Mallory@example.com,Kitakyushu,2024-04-10
TC13267,5.5x8.5 Product E Yangon,PA1315,5,17.5,CHin-store,John,Pagan,John.Pagan@example.com,Yangon,2024-04-10
TC13268,4.25x6 Product B Hobart,PA417,4,6.0,CHweb,Jane,Lee,Jane.Lee@example.com,Hobart,2024-04-10
TC13269,6x11 Product C Darwin,PA1802,6,12.0,CHweb,Kim,Ray,Kim.Ray@example.com,Darwin,2024-04-10
TC13270,4x6 Product C Vientiane,PA197,5,10.5,CHweb,Ben,Burt,Ben.Burt@example.com,Vientiane,2024-04-10
TC13271,4.25x6 Product A Chennai,PA383,3,4.5,CHmobile app,Rochelle,Alcott,Rochelle.Alcott@example.com,Chennai,2024-04-10
TC13272,5x7 Product C Sapporo,PA796,2,8.6,CHmobile app,Kathleen,Appling,Kathleen.Appling@example.com,Sapporo,2024-04-10
TC13273,5x7 Product E Hyderabad,PA975,1,1.5,CHmobile app,Geneva,Scott,Geneva.Scott@example.com,Hyderabad,2024-04-10
TC13274,4.25x6 Product C Ahmedabad,PA516,2,7.4,CHweb,Dean,Majors,Dean.Majors@example.com,Ahmedabad,2024-04-10
