Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC16514,6x9 Product A Perth,PA1343,1,2.7,CHmobile app,Sebastian,Carmona,Sebastian.Carmona@example.com,Perth,2024-04-20
TC16515,4x6 Product E Nagoya,PA267,4,16.8,CHmobile app,Neville,Pardun,Neville.Pardun@example.com,Nagoya,2024-04-20
TC16516,5.5x8.5 Product B Ho Chi Minh City,PA1102,3,12.600000000000001,CHmobile app,Lyle,Ortiz,Lyle.Ortiz@example.com,Ho Chi Minh City,2024-04-20
TC16517,6x11 Product D Kitakyushu,PA1860,1,2.2,CHweb,Laura,Mcnurlen,Laura.Mcnurlen@example.com,Kitakyushu,2024-04-20
TC16518,4x6 Product E Kyoto,PA271,6,12.600000000000001,CHmobile app,Joan,Peters,Joan.Peters@example.com,Kyoto,2024-04-20
TC16519,5.5x8.5 Product E Kawasaki,PA1267,1,1.6,CHmobile app,Andrew,Chamberlain,Andrew.Chamberlain@example.com,Kawasaki,2024-04-20
TC16520,4x6 Product A Kawasaki,PA13,5,18.0,CHin-store,Joseph,Thomas,Joseph.Thomas@example.com,Kawasaki,2024-04-20
TC16521,5x7 Product D Surat,PA914,5,15.5,CHweb,Leo,Mathis,Leo.Mathis@example.com,Surat,2024-04-20
TC16522,4.25x6 Product E Busan,PA620,6,13.799999999999999,CHin-store,Meaghan,Garrett,Meaghan.Garrett@example.com,Busan,2024-04-20
TC16523,6x11 Product B Kaohsiung,PA1756,2,4.4,CHweb,Jack,Jandres,Jack.Jandres@example.com,Kaohsiung,2024-04-20
TC16524,5x7 Product A Kawasaki,PA673,2,5.4,CHweb,Gloria,Miller,Gloria.Miller@example.com,Kawasaki,2024-04-20
TC16525,4.25x6 Product D Shenzhen,PA560,6,25.799999999999997,CHmobile app,Vikki,Larsen,Vikki.Larsen@example.com,Shenzhen,2024-04-20
TC16526,5.5x8.5 Product D Wuhan,PA1223,6,12.600000000000001,CHmobile app,Donald,Hall,Donald.Hall@example.com,Wuhan,2024-04-20
TC16527,5.5x8.5 Product B Melbourne,PA1078,6,22.799999999999997,CHweb,Roy,Ferguson,Roy.Ferguson@example.com,Melbourne,2024-04-20
TC16528,5.5x8.5 Product B Kolkata,PA1108,5,16.0,CHweb,Numbers,Garcia,Numbers.Garcia@example.com,Kolkata,2024-04-20
TC16529,6x11 Product B Naha,PA1732,2,5.8,CHmobile app,Rose,Mccann,Rose.Mccann@example.com,Naha,2024-04-20
TC16530,4x6 Product E Yangon,PA325,3,11.399999999999999,CHweb,Jaclyn,Wanner,Jaclyn.Wanner@example.com,Yangon,2024-04-20
TC16531,5.5x8.5 Product A Ho Chi Minh City,PA1036,4,17.2,CHin-store,Roger,Claycomb,Roger.Claycomb@example.com,Ho Chi Minh City,2024-04-20
TC16532,5x7 Product E Nagoya,PA927,2,3.4,CHweb,Anibal,Miller,Anibal.Miller@example.com,Nagoya,2024-04-20
TC16533,6x9 Product E Perth,PA1607,2,8.4,CHmobile app,Justin,Haywood,Justin.Haywood@example.com,Perth,2024-04-20
TC16534,5x7 Product D Incheon,PA885,5,15.0,CHweb,Bert,Grohs,Bert.Grohs@example.com,Incheon,2024-04-20
TC16535,6x9 Product C Melbourne,PA1474,2,3.0,CHmobile app,Jacqueline,Ernest,Jacqueline.Ernest@example.com,Melbourne,2024-04-20
TC16536,6x11 Product E Surat,PA1970,6,24.599999999999998,CHweb,Brian,Spell,Brian.Spell@example.com,Surat,2024-04-20
TC16537,6x11 Product A Saitama,PA1660,3,7.5,CHweb,Donald,Robinson,Donald.Robinson@example.com,Saitama,2024-04-20
TC16538,6x9 Product C Dalian,PA1481,4,10.4,CHweb,Alan,Smith,Alan.Smith@example.com,Dalian,2024-04-20
TC16539,4x6 Product E Delhi,PA313,1,2.0,CHmobile app,Wayne,Morris,Wayne.Morris@example.com,Delhi,2024-04-20
TC16540,5.5x8.5 Product C Dhaka,PA1182,3,10.8,CHmobile app,William,Krulik,William.Krulik@example.com,Dhaka,2024-04-20
TC16541,5x7 Product D Chennai,PA911,5,8.0,CHweb,Marianne,Mitchell,Marianne.Mitchell@example.com,Chennai,2024-04-20
TC16542,5.5x8.5 Product B Kitakyushu,PA1068,5,16.0,CHweb,Robert,Foster,Robert.Foster@example.com,Kitakyushu,2024-04-20
TC16543,6x11 Product A Phnom Penh,PA1714,3,9.0,CHweb,Omar,Rautenberg,Omar.Rautenberg@example.com,Phnom Penh,2024-04-20
TC16544,5.5x8.5 Product B Nagoya,PA1059,2,8.4,CHmobile app,Jacob,Chambers,Jacob.Chambers@example.com,Nagoya,2024-04-20
TC16545,4x6 Product D Tokyo,PA199,4,14.8,CHin-store,Aaron,Casteel,Aaron.Casteel@example.com,Tokyo,2024-04-20
TC16546,5x7 Product E Adelaide,PA941,5,16.5,CHweb,Jean,Rimbey,Jean.Rimbey@example.com,Adelaide,2024-04-20
TC16547,4x6 Product D Adelaide,PA215,6,13.200000000000001,CHweb,George,Mckee,George.Mckee@example.com,Adelaide,2024-04-20
TC16548,4.25x6 Product A Karachi,PA387,2,4.6,CHweb,Jennifer,Chase,Jennifer.Chase@example.com,Karachi,2024-04-20
TC16549,4x6 Product B Chongqing,PA102,4,6.4,CHweb,Susan,Martinez,Susan.Martinez@example.com,Chongqing,2024-04-20
TC16550,4.25x6 Product D Sagamihara,PA542,4,6.0,CHmobile app,John,Riebau,John.Riebau@example.com,Sagamihara,2024-04-20
TC16551,5.5x8.5 Product D Kaohsiung,PA1228,3,12.899999999999999,CHweb,Brian,Adams,Brian.Adams@example.com,Kaohsiung,2024-04-20
TC16552,4.25x6 Product E Taipei,PA633,2,6.6,CHmobile app,Allen,Gonzales,Allen.Gonzales@example.com,Taipei,2024-04-20
TC16553,5.5x8.5 Product C Chiba,PA1133,5,18.5,CHin-store,Marie,Crocker,Marie.Crocker@example.com,Chiba,2024-04-20
TC16554,5x7 Product C Singapore,PA839,5,21.5,CHweb,Steve,Donaldson,Steve.Donaldson@example.com,Singapore,2024-04-20
TC16555,6x11 Product A Surat,PA1706,3,9.600000000000001,CHweb,Sharon,Stevenson,Sharon.Stevenson@example.com,Surat,2024-04-20
TC16556,6x11 Product C Hiroshima,PA1791,2,4.8,CHmobile app,Geneva,Couture,Geneva.Couture@example.com,Hiroshima,2024-04-20
TC16557,4x6 Product D Kaohsiung,PA238,3,10.8,CHweb,Joe,Gephart,Joe.Gephart@example.com,Kaohsiung,2024-04-20
TC16558,5.5x8.5 Product A Kathmandu,PA1052,3,7.199999999999999,CHweb,Anthony,Williams,Anthony.Williams@example.com,Kathmandu,2024-04-20
TC16559,6x9 Product D Incheon,PA1545,4,15.6,CHmobile app,Alma,Hardin,Alma.Hardin@example.com,Incheon,2024-04-20
TC16560,6x11 Product E Chengdu,PA1948,5,10.0,CHmobile app,Christopher,Wynn,Christopher.Wynn@example.com,Chengdu,2024-04-20
TC16561,5x7 Product B Kawasaki,PA739,2,6.0,CHin-store,John,Maddox,John.Maddox@example.com,Kawasaki,2024-04-20
TC16562,6x9 Product E Incheon,PA1611,1,2.6,CHmobile app,Walter,Edlin,Walter.Edlin@example.com,Incheon,2024-04-20
TC16563,4x6 Product D Lahore,PA256,3,5.699999999999999,CHweb,Elise,Ray,Elise.Ray@example.com,Lahore,2024-04-20
TC16564,5.5x8.5 Product A Kuala Lumpur,PA1033,5,17.0,CHmobile app,Margret,Nadal,Margret.Nadal@example.com,Kuala Lumpur,2024-04-20
TC16565,6x9 Product D Canberra,PA1537,3,8.100000000000001,CHin-store,Dorothy,Wilks,Dorothy.Wilks@example.com,Canberra,2024-04-20
TC16566,4.25x6 Product A Hyderabad,PA381,2,6.2,CHweb,Wayne,Francis,Wayne.Francis@example.com,Hyderabad,2024-04-20
TC16567,4x6 Product C Chiba,PA143,2,7.8,CHweb,Lawrence,Sarvas,Lawrence.Sarvas@example.com,Chiba,2024-04-20
TC16568,4x6 Product A Kaohsiung,PA40,5,22.0,CHmobile app,Charles,Hughes,Charles.Hughes@example.com,Kaohsiung,2024-04-20
