Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC13525,4.25x6 Product E Hiroshima,PA603,5,12.0,CHmobile app,John,Jones,John.Jones@example.com,Hiroshima,2024-04-11
TC13526,5.5x8.5 Product D Chengdu,PA1222,6,14.399999999999999,CHweb,Juan,Penoyer,Juan.Penoyer@example.com,Chengdu,2024-04-11
TC13527,5.5x8.5 Product B Melbourne,PA1078,5,19.0,CHmobile app,Georgette,Dycus,Georgette.Dycus@example.com,Melbourne,2024-04-11
TC13528,6x11 Product B Kitakyushu,PA1728,3,6.6000000000000005,CHmobile app,Helen,Hooper,Helen.Hooper@example.com,Kitakyushu,2024-04-11
TC13529,5x7 Product B Seoul,PA751,3,12.299999999999999,CHweb,Phyllis,Monk,Phyllis.Monk@example.com,Seoul,2024-04-11
TC13530,4.25x6 Product B Sendai,PA404,1,2.9,CHweb,Edna,Mcbroom,Edna.Mcbroom@example.com,Sendai,2024-04-11
TC13531,5x7 Product D Kolkata,PA910,5,14.0,CHweb,Laure,Craft,Laure.Craft@example.com,Kolkata,2024-04-11
TC13532,4x6 Product B Daegu,PA94,6,12.600000000000001,CHin-store,Kenneth,Bland,Kenneth.Bland@example.com,Daegu,2024-04-11
TC13533,5x7 Product E Taipei,PA963,2,3.0,CHweb,Kimberly,Warr,Kimberly.Warr@example.com,Taipei,2024-04-11
TC13534,5x7 Product E Hong Kong,PA962,1,4.2,CHmobile app,Hayley,Stark,Hayley.Stark@example.com,Hong Kong,2024-04-11
TC13535,6x9 Product A Busan,PA1346,3,7.800000000000001,CHmobile app,Mariano,Scott,Mariano.Scott@example.com,Busan,2024-04-11
TC13536,5x7 Product C Incheon,PA819,6,10.2,CHmobile app,Harold,Kuttner,Harold.Kuttner@example.com,Incheon,2024-04-11
TC13537,6x11 Product B Singapore,PA1763,4,9.6,CHmobile app,Judy,Caison,Judy.Caison@example.com,Singapore,2024-04-11
