Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC12909,4.25x6 Product C Islamabad,PA521,4,7.6,CHweb,Sandra,Sumner,Sandra.Sumner@example.com,Islamabad,2024-04-09
TC12910,5x7 Product E Dalian,PA953,5,8.0,CHweb,Earl,Joyner,Earl.Joyner@example.com,Dalian,2024-04-09
TC12911,4x6 Product A Pune,PA55,2,6.0,CHmobile app,Faye,Coatney,Faye.Coatney@example.com,Pune,2024-04-09
TC12912,5.5x8.5 Product C Kuala Lumpur,PA1165,2,8.6,CHin-store,Betty,Gleaves,Betty.Gleaves@example.com,Kuala Lumpur,2024-04-09
TC12913,4x6 Product E Saitama,PA274,4,12.0,CHmobile app,Janet,Griffin,Janet.Griffin@example.com,Saitama,2024-04-09
TC12914,6x11 Product B Phnom Penh,PA1780,5,20.5,CHweb,Kimberly,Owens,Kimberly.Owens@example.com,Phnom Penh,2024-04-09
TC12915,5.5x8.5 Product E Ho Chi Minh City,PA1300,6,26.400000000000002,CHmobile app,Alberto,Edwards,Alberto.Edwards@example.com,Ho Chi Minh City,2024-04-09
TC12916,5x7 Product D Delhi,PA907,2,6.8,CHmobile app,Alexander,Coleman,Alexander.Coleman@example.com,Delhi,2024-04-09
TC12917,6x9 Product D Shenzhen,PA1550,5,18.0,CHmobile app,Dorothy,Cannon,Dorothy.Cannon@example.com,Shenzhen,2024-04-09
TC12918,5.5x8.5 Product C Taipei,PA1161,6,19.200000000000003,CHmobile app,William,Davis,William.Davis@example.com,Taipei,2024-04-09
TC12919,6x11 Product D Yangon,PA1909,3,10.2,CHmobile app,Ray,Hitch,Ray.Hitch@example.com,Yangon,2024-04-09
TC12920,4x6 Product B Delhi,PA115,4,6.0,CHmobile app,John,Carpenter,John.Carpenter@example.com,Delhi,2024-04-09
TC12921,5x7 Product C Surat,PA848,3,11.7,CHweb,Michael,Ferguson,Michael.Ferguson@example.com,Surat,2024-04-09
TC12922,6x11 Product D Chennai,PA1901,4,7.6,CHmobile app,Charles,Ramos,Charles.Ramos@example.com,Chennai,2024-04-09
TC12923,4x6 Product B Osaka,PA68,3,7.199999999999999,CHmobile app,Joshua,Douthit,Joshua.Douthit@example.com,Osaka,2024-04-09
TC12924,5x7 Product D Hong Kong,PA896,5,19.5,CHmobile app,Patrick,Kitamura,Patrick.Kitamura@example.com,Hong Kong,2024-04-09
TC12925,5x7 Product E Chiba,PA935,3,8.399999999999999,CHweb,Steve,Pribbenow,Steve.Pribbenow@example.com,Chiba,2024-04-09
TC12926,4.25x6 Product E Busan,PA620,6,13.799999999999999,CHweb,Sara,Johnson,Sara.Johnson@example.com,Busan,2024-04-09
TC12927,6x9 Product A Surat,PA1376,3,9.899999999999999,CHweb,Maribel,Douthit,Maribel.Douthit@example.com,Surat,2024-04-09
TC12928,6x11 Product D Dalian,PA1877,6,19.799999999999997,CHweb,Bobby,Embree,Bobby.Embree@example.com,Dalian,2024-04-09
TC12929,4x6 Product D Wuhan,PA233,4,10.0,CHweb,Glenn,Mickelson,Glenn.Mickelson@example.com,Wuhan,2024-04-09
TC12930,4.25x6 Product D Chengdu,PA562,6,21.0,CHweb,Robert,Brewer,Robert.Brewer@example.com,Chengdu,2024-04-09
TC12931,5.5x8.5 Product A Jakarta,PA1032,2,3.4,CHin-store,Ronald,Harvey,Ronald.Harvey@example.com,Jakarta,2024-04-09
TC12932,4x6 Product B Kawasaki,PA79,5,19.0,CHweb,Jim,Riebau,Jim.Riebau@example.com,Kawasaki,2024-04-09
TC12933,5x7 Product C Yangon,PA853,2,4.4,CHmobile app,Paul,Foust,Paul.Foust@example.com,Yangon,2024-04-09
TC12934,6x11 Product E Darwin,PA1934,4,12.4,CHin-store,Justin,Beebe,Justin.Beebe@example.com,Darwin,2024-04-09
TC12935,5x7 Product C Dalian,PA821,1,3.0,CHmobile app,Heather,Schecter,Heather.Schecter@example.com,Dalian,2024-04-09
TC12936,5.5x8.5 Product D Guangzhou,PA1221,6,14.399999999999999,CHmobile app,Steven,Thayer,Steven.Thayer@example.com,Guangzhou,2024-04-09
TC12937,5x7 Product B Yangon,PA787,6,12.0,CHmobile app,Lurline,Edwards,Lurline.Edwards@example.com,Yangon,2024-04-09
TC12938,5.5x8.5 Product E Hanoi,PA1299,2,8.4,CHmobile app,Thomas,Zellinger,Thomas.Zellinger@example.com,Hanoi,2024-04-09
TC12939,6x9 Product D Karachi,PA1575,6,19.799999999999997,CHmobile app,Kurt,Przybyla,Kurt.Przybyla@example.com,Karachi,2024-04-09
TC12940,4x6 Product B Yangon,PA127,3,12.0,CHweb,Christopher,Leonard,Christopher.Leonard@example.com,Yangon,2024-04-09
TC12941,6x11 Product B Sapporo,PA1720,3,12.600000000000001,CHmobile app,Jesse,Schumacher,Jesse.Schumacher@example.com,Sapporo,2024-04-09
TC12942,6x9 Product C Ulaanbaatar,PA1518,2,6.6,CHmobile app,Wanda,Nowak,Wanda.Nowak@example.com,Ulaanbaatar,2024-04-09
