Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC28258,5x7 Product C Sydney,PA816,4,12.8,CHmobile app,Launa,Correra,Launa.Correra@example.com,Sydney,2024-05-26
TC28259,5x7 Product B Kawasaki,PA739,6,18.0,CHmobile app,Jennifer,Blakemore,Jennifer.Blakemore@example.com,Kawasaki,2024-05-26
TC28260,6x9 Product E Kathmandu,PA1646,3,11.7,CHmobile app,Joshua,Thomas,Joshua.Thomas@example.com,Kathmandu,2024-05-26
TC28261,5x7 Product B Hanoi,PA771,6,12.0,CHmobile app,Laure,Smith,Laure.Smith@example.com,Hanoi,2024-05-26
TC28262,4.25x6 Product B Canberra,PA415,2,6.6,CHin-store,Idella,Holland,Idella.Holland@example.com,Canberra,2024-05-26
TC28263,5.5x8.5 Product E Hobart,PA1275,5,12.5,CHin-store,Joseph,Wilhite,Joseph.Wilhite@example.com,Hobart,2024-05-26
TC28264,5.5x8.5 Product E Tianjin,PA1291,4,17.2,CHmobile app,Debra,Hudson,Debra.Hudson@example.com,Tianjin,2024-05-26
TC28265,6x11 Product A Bangkok,PA1691,2,6.2,CHmobile app,Stephanie,Gleaves,Stephanie.Gleaves@example.com,Bangkok,2024-05-26
TC28266,5.5x8.5 Product A Hanoi,PA1035,5,21.0,CHweb,Ronald,Martens,Ronald.Martens@example.com,Hanoi,2024-05-26
TC28267,5.5x8.5 Product B Naha,PA1072,4,16.4,CHmobile app,Idella,Amini,Idella.Amini@example.com,Naha,2024-05-26
TC28268,5.5x8.5 Product C Chengdu,PA1156,3,5.699999999999999,CHweb,Richard,Lehmann,Richard.Lehmann@example.com,Chengdu,2024-05-26
TC28269,6x11 Product E Kawasaki,PA1927,5,10.0,CHweb,Christopher,Johnson,Christopher.Johnson@example.com,Kawasaki,2024-05-26
TC28270,6x11 Product E Guangzhou,PA1947,3,12.0,CHmobile app,Stephanie,Phillips,Stephanie.Phillips@example.com,Guangzhou,2024-05-26
TC28271,5x7 Product E Hiroshima,PA933,5,13.5,CHmobile app,Gloria,Carson,Gloria.Carson@example.com,Hiroshima,2024-05-26
TC28272,6x9 Product B Daegu,PA1414,5,15.0,CHmobile app,Shirley,Thorpe,Shirley.Thorpe@example.com,Daegu,2024-05-26
TC28273,4x6 Product C Chiba,PA143,1,3.9,CHweb,Brian,Hill,Brian.Hill@example.com,Chiba,2024-05-26
TC28274,4.25x6 Product B Hobart,PA417,5,7.5,CHweb,Michelle,Groth,Michelle.Groth@example.com,Hobart,2024-05-26
TC28275,6x9 Product A Sagamihara,PA1334,2,8.6,CHweb,Gladys,Pyles,Gladys.Pyles@example.com,Sagamihara,2024-05-26
TC28276,4x6 Product C Kitakyushu,PA144,4,12.4,CHweb,William,Sutton,William.Sutton@example.com,Kitakyushu,2024-05-26
TC28277,5.5x8.5 Product C Kawasaki,PA1135,3,4.5,CHweb,James,Lauro,James.Lauro@example.com,Kawasaki,2024-05-26
TC28278,4x6 Product B Brisbane,PA84,1,3.2,CHmobile app,Rene,Baldwin,Rene.Baldwin@example.com,Brisbane,2024-05-26
TC28279,4x6 Product A Shenzhen,PA32,4,14.4,CHweb,Nora,Jackson,Nora.Jackson@example.com,Shenzhen,2024-05-26
TC28280,4.25x6 Product B Yangon,PA457,5,21.5,CHweb,Jamie,Burke,Jamie.Burke@example.com,Yangon,2024-05-26
TC28281,4x6 Product D Kathmandu,PA260,4,12.8,CHweb,Monica,Taylor,Monica.Taylor@example.com,Kathmandu,2024-05-26
TC28282,4.25x6 Product C Jakarta,PA504,2,5.2,CHmobile app,Betty,Driggs,Betty.Driggs@example.com,Jakarta,2024-05-26
TC28283,6x11 Product D Dalian,PA1877,3,9.899999999999999,CHmobile app,Julie,Wilson,Julie.Wilson@example.com,Dalian,2024-05-26
TC28284,6x9 Product A Karachi,PA1377,3,9.600000000000001,CHmobile app,Mattie,Adams,Mattie.Adams@example.com,Karachi,2024-05-26
TC28285,5.5x8.5 Product C Sapporo,PA1126,1,1.8,CHmobile app,Tanya,Sanford,Tanya.Sanford@example.com,Sapporo,2024-05-26
TC28286,6x11 Product A Phnom Penh,PA1714,2,6.0,CHweb,Lisa,Rubio,Lisa.Rubio@example.com,Phnom Penh,2024-05-26
TC28287,4.25x6 Product E Hanoi,PA639,1,3.4,CHmobile app,Kathleen,Fulk,Kathleen.Fulk@example.com,Hanoi,2024-05-26
TC28288,4x6 Product C Seoul,PA157,6,22.799999999999997,CHweb,Karen,Bayne,Karen.Bayne@example.com,Seoul,2024-05-26
TC28289,5x7 Product E Wuhan,PA959,4,6.8,CHweb,Aaron,Morales,Aaron.Morales@example.com,Wuhan,2024-05-26
TC28290,6x9 Product A Shanghai,PA1351,3,6.300000000000001,CHweb,Eric,Thompson,Eric.Thompson@example.com,Shanghai,2024-05-26
TC28291,4x6 Product C Tianjin,PA169,3,7.5,CHweb,Ernest,Walker,Ernest.Walker@example.com,Tianjin,2024-05-26
