Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC29556,5x7 Product B Colombo,PA789,2,4.6,CHweb,Bryan,Bass,Bryan.Bass@example.com,Colombo,2024-05-30
TC29557,4.25x6 Product D Osaka,PA530,6,13.200000000000001,CHweb,Jayson,Condra,Jayson.Condra@example.com,Osaka,2024-05-30
TC29558,6x9 Product B Nagoya,PA1389,6,18.0,CHweb,Heather,Wiley,Heather.Wiley@example.com,Nagoya,2024-05-30
TC29559,4.25x6 Product C Canberra,PA481,1,3.2,CHweb,Esther,Tolentino,Esther.Tolentino@example.com,Canberra,2024-05-30
TC29560,4.25x6 Product A Guangzhou,PA363,1,1.5,CHweb,Thomas,Stockbridge,Thomas.Stockbridge@example.com,Guangzhou,2024-05-30
TC29561,6x11 Product B Adelaide,PA1733,6,16.799999999999997,CHweb,Heidi,Carr,Heidi.Carr@example.com,Adelaide,2024-05-30
TC29562,6x9 Product C Colombo,PA1515,4,7.2,CHweb,Ed,Carmona,Ed.Carmona@example.com,Colombo,2024-05-30
TC29563,5.5x8.5 Product B Bangalore,PA1106,4,15.2,CHweb,Thomas,Grohs,Thomas.Grohs@example.com,Bangalore,2024-05-30
TC29564,5.5x8.5 Product B Dhaka,PA1116,4,16.0,CHmobile app,Martha,Henley,Martha.Henley@example.com,Dhaka,2024-05-30
TC29565,5x7 Product E Sydney,PA948,4,6.8,CHmobile app,Stephanie,Cotter,Stephanie.Cotter@example.com,Sydney,2024-05-30
TC29566,6x9 Product E Surat,PA1640,1,3.3,CHmobile app,David,Wright,David.Wright@example.com,Surat,2024-05-30
TC29567,4.25x6 Product E Chennai,PA647,3,8.399999999999999,CHin-store,Jessica,Rapp,Jessica.Rapp@example.com,Chennai,2024-05-30
TC29568,5.5x8.5 Product A Bangalore,PA1040,6,14.399999999999999,CHweb,Terrence,Parks,Terrence.Parks@example.com,Bangalore,2024-05-30
TC29569,6x9 Product C Ho Chi Minh City,PA1498,6,22.200000000000003,CHin-store,Victor,Carmona,Victor.Carmona@example.com,Ho Chi Minh City,2024-05-30
TC29570,4x6 Product E Islamabad,PA323,1,1.5,CHmobile app,Jennie,Lockard,Jennie.Lockard@example.com,Islamabad,2024-05-30
TC29571,4x6 Product B Surat,PA122,1,2.9,CHmobile app,Eric,Schreiber,Eric.Schreiber@example.com,Surat,2024-05-30
TC29572,5.5x8.5 Product E Kaohsiung,PA1294,6,9.600000000000001,CHweb,William,Walling,William.Walling@example.com,Kaohsiung,2024-05-30
TC29573,4.25x6 Product B Darwin,PA416,1,1.8,CHweb,Bessie,Cowman,Bessie.Cowman@example.com,Darwin,2024-05-30
TC29574,4x6 Product C Colombo,PA195,4,7.2,CHmobile app,Numbers,Franklin,Numbers.Franklin@example.com,Colombo,2024-05-30
TC29575,6x9 Product E Melbourne,PA1606,4,6.4,CHweb,Rita,Schumacher,Rita.Schumacher@example.com,Melbourne,2024-05-30
