Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC20735,5x7 Product E Mumbai,PA972,2,4.4,CHmobile app,Ruth,Booker,Ruth.Booker@example.com,Mumbai,2024-05-03
TC20736,5.5x8.5 Product A Kaohsiung,PA1030,2,8.8,CHmobile app,Alice,Mulcahy,Alice.Mulcahy@example.com,Kaohsiung,2024-05-03
TC20737,5x7 Product B Brisbane,PA744,6,21.6,CHmobile app,Basil,Claycomb,Basil.Claycomb@example.com,Brisbane,2024-05-03
TC20738,6x11 Product E Kaohsiung,PA1954,4,9.2,CHmobile app,Tom,Villaman,Tom.Villaman@example.com,Kaohsiung,2024-05-03
TC20739,5x7 Product D Jakarta,PA900,5,14.0,CHweb,Judy,Sheppard,Judy.Sheppard@example.com,Jakarta,2024-05-03
TC20740,4x6 Product C Darwin,PA152,4,14.0,CHweb,Sindy,Barriere,Sindy.Barriere@example.com,Darwin,2024-05-03
TC20741,4x6 Product B Chennai,PA119,6,16.799999999999997,CHmobile app,Anna,Francis,Anna.Francis@example.com,Chennai,2024-05-03
TC20742,5x7 Product C Sapporo,PA796,2,8.6,CHin-store,Caroline,Winkle,Caroline.Winkle@example.com,Sapporo,2024-05-03
TC20743,5.5x8.5 Product B Perth,PA1079,4,16.4,CHweb,Melissa,Avila,Melissa.Avila@example.com,Perth,2024-05-03
TC20744,5.5x8.5 Product D Vientiane,PA1253,4,14.0,CHweb,Cesar,Bridges,Cesar.Bridges@example.com,Vientiane,2024-05-03
TC20745,6x9 Product B Islamabad,PA1445,6,18.6,CHweb,Julie,Schecter,Julie.Schecter@example.com,Islamabad,2024-05-03
TC20746,5x7 Product C Tokyo,PA793,2,6.4,CHmobile app,Ralph,Ferris,Ralph.Ferris@example.com,Tokyo,2024-05-03
TC20747,4.25x6 Product A Karachi,PA387,5,11.5,CHmobile app,Kimber,Rivera,Kimber.Rivera@example.com,Karachi,2024-05-03
