Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC4006,6x9 Product D Kyoto,PA1525,2,7.2,CHweb,Ricky,Campbell,Ricky.Campbell@example.com,Kyoto,2024-03-13
TC4007,5x7 Product E Sapporo,PA928,6,21.6,CHmobile app,Bobby,Reed,Bobby.Reed@example.com,Sapporo,2024-03-13
TC4008,6x11 Product C Mumbai,PA1830,4,16.8,CHmobile app,Alice,Green,Alice.Green@example.com,Mumbai,2024-03-13
TC4009,6x11 Product D Fukuoka,PA1853,4,11.2,CHmobile app,Louise,Banks,Louise.Banks@example.com,Fukuoka,2024-03-13
TC4010,5x7 Product C Ahmedabad,PA846,3,12.899999999999999,CHweb,Beth,Long,Beth.Long@example.com,Ahmedabad,2024-03-13
TC4011,5.5x8.5 Product B Surat,PA1112,1,1.9,CHmobile app,David,Caison,David.Caison@example.com,Surat,2024-03-13
TC4012,6x9 Product D Kyoto,PA1525,6,21.6,CHweb,Libby,Mccraw,Libby.Mccraw@example.com,Kyoto,2024-03-13
TC4013,4x6 Product B Yangon,PA127,3,12.0,CHmobile app,Leo,Schall,Leo.Schall@example.com,Yangon,2024-03-13
TC4014,4.25x6 Product D Okayama,PA543,6,13.799999999999999,CHin-store,Gladys,Walat,Gladys.Walat@example.com,Okayama,2024-03-13
TC4015,5x7 Product C Mumbai,PA840,5,10.5,CHweb,Heather,Tomlinson,Heather.Tomlinson@example.com,Mumbai,2024-03-13
TC4016,4x6 Product B Bangalore,PA116,2,8.4,CHmobile app,Jennifer,Long,Jennifer.Long@example.com,Bangalore,2024-03-13
TC4017,5.5x8.5 Product D Kolkata,PA1240,4,11.6,CHin-store,John,Brown,John.Brown@example.com,Kolkata,2024-03-13
TC4018,6x9 Product E Chiba,PA1595,3,9.3,CHmobile app,Jose,Ulrich,Jose.Ulrich@example.com,Chiba,2024-03-13
TC4019,5.5x8.5 Product E Nagoya,PA1257,6,10.8,CHweb,Rose,Cuningham,Rose.Cuningham@example.com,Nagoya,2024-03-13
TC4020,6x11 Product A Sapporo,PA1654,1,3.8,CHin-store,Yolanda,Henley,Yolanda.Henley@example.com,Sapporo,2024-03-13
TC4021,5x7 Product E Mumbai,PA972,5,11.0,CHweb,Lois,Carboneau,Lois.Carboneau@example.com,Mumbai,2024-03-13
TC4022,6x11 Product A Kolkata,PA1702,5,17.0,CHmobile app,Juan,Wolf,Juan.Wolf@example.com,Kolkata,2024-03-13
TC4023,4.25x6 Product B Ulaanbaatar,PA462,1,4.4,CHweb,Richard,Spell,Richard.Spell@example.com,Ulaanbaatar,2024-03-13
TC4024,4x6 Product B Osaka,PA68,6,14.399999999999999,CHweb,James,Rivera,James.Rivera@example.com,Osaka,2024-03-13
TC4025,6x11 Product D Hiroshima,PA1857,3,13.200000000000001,CHmobile app,Timothy,Balliew,Timothy.Balliew@example.com,Hiroshima,2024-03-13
TC4026,4.25x6 Product C Bangkok,PA503,6,12.600000000000001,CHweb,Dorothy,Morrell,Dorothy.Morrell@example.com,Bangkok,2024-03-13
TC4027,4.25x6 Product B Hiroshima,PA405,4,6.0,CHweb,Sara,Rung,Sara.Rung@example.com,Hiroshima,2024-03-13
TC4028,4.25x6 Product C Kawasaki,PA475,2,6.0,CHweb,Willie,Taylor,Willie.Taylor@example.com,Kawasaki,2024-03-13
TC4029,6x9 Product D Shanghai,PA1549,4,9.2,CHmobile app,Christopher,Ferris,Christopher.Ferris@example.com,Shanghai,2024-03-13
TC4030,6x11 Product E Sydney,PA1938,1,3.8,CHweb,Maria,Morris,Maria.Morris@example.com,Sydney,2024-03-13
TC4031,6x11 Product C Sapporo,PA1786,5,15.5,CHweb,Toni,Johnson,Toni.Johnson@example.com,Sapporo,2024-03-13
TC4032,5x7 Product E Karachi,PA981,2,8.8,CHmobile app,Leonard,Numbers,Leonard.Numbers@example.com,Karachi,2024-03-13
TC4033,6x9 Product B Kitakyushu,PA1398,1,3.1,CHweb,Heath,Booker,Heath.Booker@example.com,Kitakyushu,2024-03-13
TC4034,4.25x6 Product B Hanoi,PA441,4,16.4,CHmobile app,Lewis,Semmes,Lewis.Semmes@example.com,Hanoi,2024-03-13
TC4035,5x7 Product E Hobart,PA945,6,14.399999999999999,CHweb,William,Green,William.Green@example.com,Hobart,2024-03-13
TC4036,4.25x6 Product B Phnom Penh,PA460,4,17.2,CHmobile app,Keesha,Jandres,Keesha.Jandres@example.com,Phnom Penh,2024-03-13
TC4037,6x11 Product C Brisbane,PA1800,6,20.4,CHmobile app,William,Sardinha,William.Sardinha@example.com,Brisbane,2024-03-13
TC4038,5.5x8.5 Product E Kawasaki,PA1267,1,1.6,CHmobile app,Ben,Colon,Ben.Colon@example.com,Kawasaki,2024-03-13
TC4039,6x9 Product E Daegu,PA1612,5,10.0,CHweb,Bill,Dudgeon,Bill.Dudgeon@example.com,Daegu,2024-03-13
TC4040,4.25x6 Product C Chennai,PA515,3,12.299999999999999,CHin-store,Doris,Bilski,Doris.Bilski@example.com,Chennai,2024-03-13
TC4041,4.25x6 Product B Phnom Penh,PA460,1,4.3,CHweb,Vincent,Mallory,Vincent.Mallory@example.com,Phnom Penh,2024-03-13
TC4042,6x9 Product D Kuala Lumpur,PA1561,3,7.5,CHmobile app,Dawn,Arant,Dawn.Arant@example.com,Kuala Lumpur,2024-03-13
TC4043,6x11 Product E Naha,PA1930,4,10.8,CHmobile app,Joseph,Osher,Joseph.Osher@example.com,Naha,2024-03-13
TC4044,5.5x8.5 Product D Hiroshima,PA1197,4,8.4,CHweb,Richard,Przybyla,Richard.Przybyla@example.com,Hiroshima,2024-03-13
TC4045,4.25x6 Product D Ahmedabad,PA582,2,6.2,CHmobile app,Jacqueline,Green,Jacqueline.Green@example.com,Ahmedabad,2024-03-13
TC4046,6x11 Product E Adelaide,PA1931,2,6.4,CHmobile app,Richard,Harrison,Richard.Harrison@example.com,Adelaide,2024-03-13
TC4047,4.25x6 Product B Brisbane,PA414,2,6.6,CHweb,Mary,Harvey,Mary.Harvey@example.com,Brisbane,2024-03-13
TC4048,5x7 Product D Dalian,PA887,6,22.799999999999997,CHweb,Glenn,Mcnurlen,Glenn.Mcnurlen@example.com,Dalian,2024-03-13
TC4049,4.25x6 Product E Sydney,PA618,6,10.8,CHin-store,Cecile,Schreiber,Cecile.Schreiber@example.com,Sydney,2024-03-13
TC4050,4.25x6 Product B Surat,PA452,6,26.400000000000002,CHweb,Elmer,Caldwell,Elmer.Caldwell@example.com,Surat,2024-03-13
TC4051,4.25x6 Product B Saitama,PA406,6,23.4,CHweb,David,Fink,David.Fink@example.com,Saitama,2024-03-13
TC4052,6x11 Product A Adelaide,PA1667,5,9.5,CHweb,Olga,Morales,Olga.Morales@example.com,Adelaide,2024-03-13
TC4053,5x7 Product D Delhi,PA907,3,10.2,CHweb,Lester,Avant,Lester.Avant@example.com,Delhi,2024-03-13
TC4054,6x11 Product B Osaka,PA1718,3,10.5,CHin-store,Sammy,Sullivan,Sammy.Sullivan@example.com,Osaka,2024-03-13
TC4055,6x9 Product C Ho Chi Minh City,PA1498,6,22.200000000000003,CHweb,Paulina,Simas,Paulina.Simas@example.com,Ho Chi Minh City,2024-03-13
TC4056,4x6 Product B Shenzhen,PA98,2,6.4,CHmobile app,Francis,Joos,Francis.Joos@example.com,Shenzhen,2024-03-13
TC4057,6x9 Product B Sapporo,PA1390,1,4.4,CHweb,John,Martin,John.Martin@example.com,Sapporo,2024-03-13
TC4058,6x11 Product B Hiroshima,PA1725,1,1.5,CHweb,David,Torres,David.Torres@example.com,Hiroshima,2024-03-13
TC4059,6x11 Product B Kyoto,PA1723,1,3.0,CHweb,Crystal,Hawkins,Crystal.Hawkins@example.com,Kyoto,2024-03-13
TC4060,6x9 Product D Kuala Lumpur,PA1561,1,2.5,CHin-store,James,Coleman,James.Coleman@example.com,Kuala Lumpur,2024-03-13
TC4061,6x11 Product A Sydney,PA1674,6,15.600000000000001,CHmobile app,Margaret,Depalma,Margaret.Depalma@example.com,Sydney,2024-03-13
TC4062,5x7 Product E Ho Chi Minh City,PA970,5,22.0,CHweb,Jennifer,Markee,Jennifer.Markee@example.com,Ho Chi Minh City,2024-03-13
TC4063,6x9 Product C Hanoi,PA1497,4,14.0,CHin-store,Don,Leblanc,Don.Leblanc@example.com,Hanoi,2024-03-13
