Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC4006,6x11 Product C Pune,PA1837,6,11.399999999999999,CHweb,Nicole,Henderson,Nicole.Henderson@example.com,Pune,2024-03-13
TC4007,4.25x6 Product B Hyderabad,PA447,6,26.400000000000002,CHmobile app,Elizabeth,Holland,Elizabeth.Holland@example.com,Hyderabad,2024-03-13
TC4008,6x11 Product C Kyoto,PA1789,5,10.0,CHweb,Rebecca,Morris,Rebecca.Morris@example.com,Kyoto,2024-03-13
TC4009,5x7 Product C Kitakyushu,PA804,6,21.0,CHweb,Christopher,Yanko,Christopher.Yanko@example.com,Kitakyushu,2024-03-13
TC4010,6x11 Product E Phnom Penh,PA1978,5,14.5,CHmobile app,Gordon,Mcgriff,Gordon.Mcgriff@example.com,Phnom Penh,2024-03-13
TC4011,6x9 Product A Ahmedabad,PA1374,4,14.4,CHmobile app,Dean,Brewer,Dean.Brewer@example.com,Ahmedabad,2024-03-13
TC4012,6x9 Product D Vientiane,PA1583,5,9.5,CHweb,Damaris,Wilhite,Damaris.Wilhite@example.com,Vientiane,2024-03-13
TC4013,6x11 Product B Ahmedabad,PA1770,1,4.0,CHweb,Bobby,Brazell,Bobby.Brazell@example.com,Ahmedabad,2024-03-13
TC4014,4.25x6 Product A Darwin,PA350,4,8.4,CHweb,William,Collins,William.Collins@example.com,Darwin,2024-03-13
TC4015,6x11 Product B Osaka,PA1718,1,3.5,CHmobile app,William,Smith,William.Smith@example.com,Osaka,2024-03-13
TC4016,6x9 Product A Incheon,PA1347,6,15.0,CHweb,Thomas,Graney,Thomas.Graney@example.com,Incheon,2024-03-13
TC4017,4x6 Product E Yangon,PA325,6,22.799999999999997,CHweb,Dorothy,Sanford,Dorothy.Sanford@example.com,Yangon,2024-03-13
TC4018,6x11 Product C Phnom Penh,PA1846,6,17.4,CHmobile app,Raymond,Cornejo,Raymond.Cornejo@example.com,Phnom Penh,2024-03-13
