Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC7621,4.25x6 Product C Kyoto,PA469,1,1.7,CHmobile app,Charles,Linnane,Charles.Linnane@example.com,Kyoto,2024-03-24
TC7622,5x7 Product C Chengdu,PA826,6,13.200000000000001,CHmobile app,Arthur,Smith,Arthur.Smith@example.com,Chengdu,2024-03-24
TC7623,5.5x8.5 Product B Busan,PA1082,6,24.599999999999998,CHweb,Tammy,Wickstrom,Tammy.Wickstrom@example.com,Busan,2024-03-24
TC7624,6x11 Product D Sydney,PA1872,6,21.0,CHmobile app,Irene,Mckenna,Irene.Mckenna@example.com,Sydney,2024-03-24
TC7625,4x6 Product C Okayama,PA147,3,6.6000000000000005,CHweb,Edna,Coller,Edna.Coller@example.com,Okayama,2024-03-24
TC7626,5.5x8.5 Product D Naha,PA1204,3,7.199999999999999,CHweb,Crystal,Mcdaniel,Crystal.Mcdaniel@example.com,Naha,2024-03-24
TC7627,6x9 Product D Saitama,PA1528,3,7.800000000000001,CHweb,Iva,Wynn,Iva.Wynn@example.com,Saitama,2024-03-24
TC7628,4x6 Product A Guangzhou,PA33,1,2.7,CHweb,Alan,Burt,Alan.Burt@example.com,Guangzhou,2024-03-24
TC7629,5x7 Product C Chennai,PA845,6,22.799999999999997,CHweb,Martha,Walker,Martha.Walker@example.com,Chennai,2024-03-24
TC7630,4x6 Product E Kawasaki,PA277,2,7.4,CHweb,Kieth,Wilson,Kieth.Wilson@example.com,Kawasaki,2024-03-24
TC7631,5x7 Product A Ahmedabad,PA714,6,18.6,CHweb,Kasey,Cain,Kasey.Cain@example.com,Ahmedabad,2024-03-24
TC7632,4x6 Product A Beijing,PA30,5,16.0,CHin-store,Christopher,Stone,Christopher.Stone@example.com,Beijing,2024-03-24
TC7633,6x11 Product C Melbourne,PA1804,6,9.600000000000001,CHweb,Katherine,Estrada,Katherine.Estrada@example.com,Melbourne,2024-03-24
TC7634,5.5x8.5 Product C Kobe,PA1128,3,11.399999999999999,CHmobile app,Elaine,Jackson,Elaine.Jackson@example.com,Kobe,2024-03-24
TC7635,6x11 Product D Ho Chi Minh City,PA1894,4,17.6,CHin-store,Michael,Bayne,Michael.Bayne@example.com,Ho Chi Minh City,2024-03-24
TC7636,6x9 Product E Taipei,PA1623,5,17.5,CHmobile app,Jose,Manzo,Jose.Manzo@example.com,Taipei,2024-03-24
TC7637,6x9 Product A Brisbane,PA1338,6,19.799999999999997,CHweb,Melissa,Borrero,Melissa.Borrero@example.com,Brisbane,2024-03-24
TC7638,4.25x6 Product D Fukuoka,PA533,2,6.4,CHweb,Abigail,Bradley,Abigail.Bradley@example.com,Fukuoka,2024-03-24
TC7639,6x11 Product A Kuala Lumpur,PA1693,5,16.5,CHmobile app,Vincent,Macky,Vincent.Macky@example.com,Kuala Lumpur,2024-03-24
TC7640,4x6 Product E Islamabad,PA323,6,9.0,CHweb,Aletha,Myers,Aletha.Myers@example.com,Islamabad,2024-03-24
TC7641,5x7 Product C Lahore,PA850,5,22.0,CHin-store,Shane,Neblett,Shane.Neblett@example.com,Lahore,2024-03-24
TC7642,6x9 Product E Hiroshima,PA1593,4,14.8,CHweb,Bessie,Masri,Bessie.Masri@example.com,Hiroshima,2024-03-24
TC7643,6x11 Product E Hobart,PA1935,3,6.6000000000000005,CHweb,John,Olson,John.Olson@example.com,Hobart,2024-03-24
TC7644,6x9 Product E Kobe,PA1590,6,10.2,CHweb,Steven,Wright,Steven.Wright@example.com,Kobe,2024-03-24
TC7645,4.25x6 Product D Jakarta,PA570,6,25.200000000000003,CHin-store,Randall,Numbers,Randall.Numbers@example.com,Jakarta,2024-03-24
TC7646,4x6 Product E Incheon,PA291,3,5.1,CHweb,Beth,Mcfate,Beth.Mcfate@example.com,Incheon,2024-03-24
TC7647,5.5x8.5 Product A Melbourne,PA1012,6,26.400000000000002,CHmobile app,Donna,Guymon,Donna.Guymon@example.com,Melbourne,2024-03-24
TC7648,6x9 Product B Adelaide,PA1403,4,7.2,CHweb,Lawrence,Parman,Lawrence.Parman@example.com,Adelaide,2024-03-24
TC7649,4.25x6 Product B Pune,PA451,6,22.200000000000003,CHweb,Virginia,Johnson,Virginia.Johnson@example.com,Pune,2024-03-24
TC7650,5x7 Product A Tokyo,PA661,6,10.2,CHweb,Vikki,Love,Vikki.Love@example.com,Tokyo,2024-03-24
TC7651,4.25x6 Product E Ulaanbaatar,PA660,3,5.4,CHmobile app,Aaron,Shuler,Aaron.Shuler@example.com,Ulaanbaatar,2024-03-24
TC7652,6x11 Product A Kaohsiung,PA1690,3,4.800000000000001,CHmobile app,Deborah,Prehn,Deborah.Prehn@example.com,Kaohsiung,2024-03-24
TC7653,6x9 Product A Chengdu,PA1354,5,18.5,CHmobile app,Ada,Izzo,Ada.Izzo@example.com,Chengdu,2024-03-24
TC7654,4.25x6 Product A Phnom Penh,PA394,5,10.5,CHmobile app,Robert,Nichols,Robert.Nichols@example.com,Phnom Penh,2024-03-24
TC7655,6x11 Product A Islamabad,PA1709,2,7.6,CHin-store,Lorraine,Mcguire,Lorraine.Mcguire@example.com,Islamabad,2024-03-24
TC7656,4x6 Product E Perth,PA287,6,14.399999999999999,CHmobile app,Basil,Daniel,Basil.Daniel@example.com,Perth,2024-03-24
TC7657,4.25x6 Product C Hyderabad,PA513,5,8.0,CHweb,Marcie,Brandl,Marcie.Brandl@example.com,Hyderabad,2024-03-24
TC7658,4.25x6 Product A Saitama,PA340,1,2.2,CHmobile app,Rose,Delossantos,Rose.Delossantos@example.com,Saitama,2024-03-24
TC7659,5.5x8.5 Product D Bangalore,PA1238,5,12.5,CHweb,Leonard,Stevenson,Leonard.Stevenson@example.com,Bangalore,2024-03-24
TC7660,4.25x6 Product C Surat,PA518,3,13.200000000000001,CHweb,Sharon,Kim,Sharon.Kim@example.com,Surat,2024-03-24
TC7661,5x7 Product B Yangon,PA787,2,4.0,CHweb,Fernando,Johns,Fernando.Johns@example.com,Yangon,2024-03-24
TC7662,5x7 Product E Delhi,PA973,1,3.8,CHweb,Margaret,Hubbard,Margaret.Hubbard@example.com,Delhi,2024-03-24
TC7663,4x6 Product C Tianjin,PA169,4,10.0,CHmobile app,Lois,Chambers,Lois.Chambers@example.com,Tianjin,2024-03-24
TC7664,5.5x8.5 Product E Chongqing,PA1290,2,8.4,CHweb,Christopher,Hill,Christopher.Hill@example.com,Chongqing,2024-03-24
TC7665,5.5x8.5 Product A Ho Chi Minh City,PA1036,1,4.3,CHweb,Joseph,Depalma,Joseph.Depalma@example.com,Ho Chi Minh City,2024-03-24
TC7666,6x9 Product D Okayama,PA1533,1,3.6,CHin-store,Matthew,Else,Matthew.Else@example.com,Okayama,2024-03-24
TC7667,4.25x6 Product C Colombo,PA525,5,9.0,CHin-store,Victor,Dycus,Victor.Dycus@example.com,Colombo,2024-03-24
TC7668,4x6 Product E Sapporo,PA268,1,1.5,CHweb,James,Berman,James.Berman@example.com,Sapporo,2024-03-24
TC7669,4.25x6 Product B Manila,PA440,3,9.0,CHweb,Brent,Myers,Brent.Myers@example.com,Manila,2024-03-24
TC7670,4x6 Product B Mumbai,PA114,3,12.0,CHweb,Eddie,Singleton,Eddie.Singleton@example.com,Mumbai,2024-03-24
TC7671,4x6 Product C Sydney,PA156,1,2.7,CHmobile app,Ruth,Mccann,Ruth.Mccann@example.com,Sydney,2024-03-24
TC7672,4x6 Product C Busan,PA158,1,2.4,CHweb,Deborah,Dellano,Deborah.Dellano@example.com,Busan,2024-03-24
TC7673,6x9 Product D Delhi,PA1567,2,4.4,CHmobile app,Jesse,Lindsey,Jesse.Lindsey@example.com,Delhi,2024-03-24
TC7674,5x7 Product D Osaka,PA860,1,3.0,CHin-store,Patrick,Smith,Patrick.Smith@example.com,Osaka,2024-03-24
TC7675,6x9 Product C Saitama,PA1462,5,18.0,CHmobile app,Thomas,Cuningham,Thomas.Cuningham@example.com,Saitama,2024-03-24
TC7676,4x6 Product B Hobart,PA87,5,19.0,CHmobile app,Charmaine,Barriere,Charmaine.Barriere@example.com,Hobart,2024-03-24
TC7677,5.5x8.5 Product A Chennai,PA1043,6,24.599999999999998,CHweb,Carmen,Hernandez,Carmen.Hernandez@example.com,Chennai,2024-03-24
TC7678,4.25x6 Product E Hiroshima,PA603,2,4.8,CHmobile app,Jan,Barr,Jan.Barr@example.com,Hiroshima,2024-03-24
TC7679,4x6 Product C Yangon,PA193,3,8.100000000000001,CHweb,Gabriel,Villar,Gabriel.Villar@example.com,Yangon,2024-03-24
TC7680,6x11 Product D Sagamihara,PA1862,3,12.600000000000001,CHmobile app,Sandy,Guerrero,Sandy.Guerrero@example.com,Sagamihara,2024-03-24
TC7681,4x6 Product E Surat,PA320,6,14.399999999999999,CHmobile app,Amy,Condra,Amy.Condra@example.com,Surat,2024-03-24
TC7682,6x11 Product B Ho Chi Minh City,PA1762,6,22.200000000000003,CHweb,Timothy,Knickerbocker,Timothy.Knickerbocker@example.com,Ho Chi Minh City,2024-03-24
TC7683,4x6 Product D Beijing,PA228,4,17.2,CHweb,Audrey,Mcnurlen,Audrey.Mcnurlen@example.com,Beijing,2024-03-24
TC7684,4.25x6 Product D Hong Kong,PA566,4,8.4,CHmobile app,Fredrick,Johnson,Fredrick.Johnson@example.com,Hong Kong,2024-03-24
TC7685,6x11 Product B Hong Kong,PA1754,6,14.399999999999999,CHweb,David,Spell,David.Spell@example.com,Hong Kong,2024-03-24
TC7686,6x9 Product E Surat,PA1640,4,13.2,CHweb,Mary,Haywood,Mary.Haywood@example.com,Surat,2024-03-24
TC7687,5x7 Product E Canberra,PA943,2,6.4,CHmobile app,Anthony,Johnson,Anthony.Johnson@example.com,Canberra,2024-03-24
TC7688,4x6 Product E Manila,PA308,3,11.7,CHmobile app,Jennifer,Aubrey,Jennifer.Aubrey@example.com,Manila,2024-03-24
TC7689,6x11 Product B Sapporo,PA1720,1,4.2,CHmobile app,Jill,Simms,Jill.Simms@example.com,Sapporo,2024-03-24
TC7690,4.25x6 Product B Dalian,PA425,2,3.6,CHmobile app,Philip,Wilson,Philip.Wilson@example.com,Dalian,2024-03-24
TC7691,6x11 Product A Seoul,PA1675,3,4.5,CHweb,Marcie,Brunson,Marcie.Brunson@example.com,Seoul,2024-03-24
TC7692,6x9 Product B Kaohsiung,PA1426,6,12.0,CHweb,Paulina,Eckhardt,Paulina.Eckhardt@example.com,Kaohsiung,2024-03-24
TC7693,6x9 Product B Singapore,PA1433,2,3.2,CHweb,Keenan,Campbell,Keenan.Campbell@example.com,Singapore,2024-03-24
TC7694,6x11 Product A Kaohsiung,PA1690,1,1.6,CHmobile app,Aaron,Chui,Aaron.Chui@example.com,Kaohsiung,2024-03-24
TC7695,4.25x6 Product D Kobe,PA534,1,3.7,CHin-store,Melissa,Mellin,Melissa.Mellin@example.com,Kobe,2024-03-24
TC7696,5x7 Product D Tokyo,PA859,4,15.6,CHmobile app,William,Lewis,William.Lewis@example.com,Tokyo,2024-03-24
TC7697,6x9 Product C Fukuoka,PA1457,2,4.4,CHweb,Mary,Prehn,Mary.Prehn@example.com,Fukuoka,2024-03-24
TC7698,6x9 Product B Darwin,PA1406,4,14.4,CHmobile app,Thomas,Caldera,Thomas.Caldera@example.com,Darwin,2024-03-24
TC7699,4.25x6 Product A Sagamihara,PA344,5,8.0,CHweb,Jonathan,Stewart,Jonathan.Stewart@example.com,Sagamihara,2024-03-24
TC7700,6x11 Product C Naha,PA1798,1,1.5,CHweb,Elizabeth,Kelley,Elizabeth.Kelley@example.com,Naha,2024-03-24
TC7701,6x11 Product D Hobart,PA1869,4,12.4,CHmobile app,Max,Gardner,Max.Gardner@example.com,Hobart,2024-03-24
TC7702,4.25x6 Product D Manila,PA572,4,11.6,CHweb,Lana,Graves,Lana.Graves@example.com,Manila,2024-03-24
TC7703,4.25x6 Product A Chennai,PA383,1,1.5,CHweb,Elaine,Nash,Elaine.Nash@example.com,Chennai,2024-03-24
TC7704,5x7 Product C Hyderabad,PA843,6,18.6,CHmobile app,Aaron,Ferguson,Aaron.Ferguson@example.com,Hyderabad,2024-03-24
TC7705,4x6 Product C Sagamihara,PA146,3,8.7,CHin-store,Irene,Rimbey,Irene.Rimbey@example.com,Sagamihara,2024-03-24
TC7706,4x6 Product D Dhaka,PA258,6,12.0,CHmobile app,Rose,Myers,Rose.Myers@example.com,Dhaka,2024-03-24
TC7707,4.25x6 Product A Chongqing,PA366,1,2.9,CHin-store,Pamela,Steele,Pamela.Steele@example.com,Chongqing,2024-03-24
TC7708,5.5x8.5 Product E Busan,PA1280,4,17.2,CHweb,John,Davis,John.Davis@example.com,Busan,2024-03-24
TC7709,5x7 Product C Busan,PA818,3,5.1,CHmobile app,Robert,Miller,Robert.Miller@example.com,Busan,2024-03-24
TC7710,4.25x6 Product D Saitama,PA538,4,10.0,CHmobile app,Kayla,Johnson,Kayla.Johnson@example.com,Saitama,2024-03-24
TC7711,4x6 Product A Islamabad,PA59,2,8.8,CHin-store,Cynthia,Clarke,Cynthia.Clarke@example.com,Islamabad,2024-03-24
