Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC16857,5.5x8.5 Product E Hanoi,PA1299,3,12.600000000000001,CHweb,Michael,Murphy,Michael.Murphy@example.com,Hanoi,2024-04-21
TC16858,5.5x8.5 Product E Karachi,PA1311,3,4.5,CHmobile app,Gertrude,Ellingham,Gertrude.Ellingham@example.com,Karachi,2024-04-21
TC16859,5.5x8.5 Product A Brisbane,PA1008,1,3.5,CHin-store,Ramon,Watson,Ramon.Watson@example.com,Brisbane,2024-04-21
TC16860,4.25x6 Product A Bangkok,PA371,1,2.3,CHin-store,Deborah,Labrum,Deborah.Labrum@example.com,Bangkok,2024-04-21
TC16861,4.25x6 Product D Kaohsiung,PA568,4,10.8,CHmobile app,Amy,Adams,Amy.Adams@example.com,Kaohsiung,2024-04-21
TC16862,4x6 Product A Fukuoka,PA5,4,14.4,CHweb,Leo,Cook,Leo.Cook@example.com,Fukuoka,2024-04-21
TC16863,5.5x8.5 Product E Kaohsiung,PA1294,3,4.800000000000001,CHmobile app,Ernestine,Wong,Ernestine.Wong@example.com,Kaohsiung,2024-04-21
TC16864,6x11 Product D Mumbai,PA1896,6,26.400000000000002,CHweb,Brian,Graney,Brian.Graney@example.com,Mumbai,2024-04-21
TC16865,6x9 Product D Chengdu,PA1552,1,4.1,CHweb,Holly,Beckler,Holly.Beckler@example.com,Chengdu,2024-04-21
TC16866,6x11 Product B Chennai,PA1769,1,4.4,CHin-store,Louise,Geary,Louise.Geary@example.com,Chennai,2024-04-21
TC16867,5x7 Product E Ho Chi Minh City,PA970,6,26.400000000000002,CHweb,Justa,Depalma,Justa.Depalma@example.com,Ho Chi Minh City,2024-04-21
TC16868,5.5x8.5 Product B Nagoya,PA1059,6,25.200000000000003,CHmobile app,Annette,Wells,Annette.Wells@example.com,Nagoya,2024-04-21
TC16869,5.5x8.5 Product C Delhi,PA1171,3,9.3,CHmobile app,Harold,Boardman,Harold.Boardman@example.com,Delhi,2024-04-21
TC16870,6x9 Product A Yangon,PA1381,6,19.200000000000003,CHmobile app,Richard,Debellis,Richard.Debellis@example.com,Yangon,2024-04-21
TC16871,5.5x8.5 Product E Saitama,PA1264,6,12.0,CHin-store,Crystal,Heintz,Crystal.Heintz@example.com,Saitama,2024-04-21
TC16872,4.25x6 Product D Beijing,PA558,2,5.8,CHmobile app,Eric,Galvin,Eric.Galvin@example.com,Beijing,2024-04-21
TC16873,6x11 Product E Guangzhou,PA1947,1,4.0,CHweb,Lori,Montgomery,Lori.Montgomery@example.com,Guangzhou,2024-04-21
TC16874,4.25x6 Product B Sapporo,PA400,5,13.5,CHin-store,Nora,Jones,Nora.Jones@example.com,Sapporo,2024-04-21
TC16875,6x9 Product B Guangzhou,PA1419,2,6.0,CHweb,Jacob,Pierce,Jacob.Pierce@example.com,Guangzhou,2024-04-21
TC16876,5x7 Product A Shanghai,PA691,4,9.2,CHweb,Charles,Shelly,Charles.Shelly@example.com,Shanghai,2024-04-21
TC16877,4.25x6 Product B Bangalore,PA446,3,5.699999999999999,CHweb,Joseph,Estrada,Joseph.Estrada@example.com,Bangalore,2024-04-21
TC16878,4.25x6 Product E Ulaanbaatar,PA660,2,3.6,CHweb,Nicole,Gandolfi,Nicole.Gandolfi@example.com,Ulaanbaatar,2024-04-21
TC16879,6x11 Product B Delhi,PA1765,5,20.5,CHmobile app,Larry,Gray,Larry.Gray@example.com,Delhi,2024-04-21
TC16880,6x11 Product B Sydney,PA1740,1,3.7,CHweb,Glenn,Paoletti,Glenn.Paoletti@example.com,Sydney,2024-04-21
TC16881,5x7 Product E Brisbane,PA942,3,12.299999999999999,CHweb,Jocelyn,Whiteside,Jocelyn.Whiteside@example.com,Brisbane,2024-04-21
TC16882,6x9 Product B Hyderabad,PA1437,5,17.0,CHweb,Tammy,Heintz,Tammy.Heintz@example.com,Hyderabad,2024-04-21
TC16883,6x11 Product C Osaka,PA1784,1,2.8,CHmobile app,Beth,Ellingham,Beth.Ellingham@example.com,Osaka,2024-04-21
TC16884,5.5x8.5 Product C Perth,PA1145,4,8.4,CHmobile app,John,Oldham,John.Oldham@example.com,Perth,2024-04-21
TC16885,6x9 Product C Bangalore,PA1502,2,4.8,CHmobile app,Louise,Gray,Louise.Gray@example.com,Bangalore,2024-04-21
TC16886,5.5x8.5 Product B Sagamihara,PA1070,6,25.200000000000003,CHmobile app,Raymond,Robinson,Raymond.Robinson@example.com,Sagamihara,2024-04-21
TC16887,5.5x8.5 Product C Naha,PA1138,4,9.6,CHweb,Richard,Clemence,Richard.Clemence@example.com,Naha,2024-04-21
TC16888,5.5x8.5 Product A Nagoya,PA993,5,22.0,CHweb,Mark,Wilson,Mark.Wilson@example.com,Nagoya,2024-04-21
TC16889,5x7 Product C Sapporo,PA796,3,12.899999999999999,CHweb,William,Smith,William.Smith@example.com,Sapporo,2024-04-21
TC16890,4.25x6 Product C Kawasaki,PA475,6,18.0,CHweb,Mark,Boeke,Mark.Boeke@example.com,Kawasaki,2024-04-21
TC16891,5.5x8.5 Product E Ahmedabad,PA1308,5,13.0,CHweb,Marie,Haldeman,Marie.Haldeman@example.com,Ahmedabad,2024-04-21
TC16892,6x11 Product D Chennai,PA1901,6,11.399999999999999,CHmobile app,Gail,Hawkins,Gail.Hawkins@example.com,Chennai,2024-04-21
TC16893,4.25x6 Product B Manila,PA440,6,18.0,CHweb,Justin,Poulton,Justin.Poulton@example.com,Manila,2024-04-21
TC16894,6x11 Product C Chengdu,PA1816,5,14.0,CHmobile app,Shirley,Jones,Shirley.Jones@example.com,Chengdu,2024-04-21
TC16895,6x9 Product D Sagamihara,PA1532,6,13.200000000000001,CHin-store,Margaret,Graff,Margaret.Graff@example.com,Sagamihara,2024-04-21
TC16896,4x6 Product A Vientiane,PA65,1,1.9,CHweb,Robert,Garcia,Robert.Garcia@example.com,Vientiane,2024-04-21
TC16897,4x6 Product B Chiba,PA77,2,4.6,CHmobile app,Julie,Miller,Julie.Miller@example.com,Chiba,2024-04-21
TC16898,6x11 Product C Chengdu,PA1816,3,8.399999999999999,CHmobile app,James,Foreman,James.Foreman@example.com,Chengdu,2024-04-21
TC16899,4.25x6 Product E Islamabad,PA653,4,17.6,CHweb,Charmaine,Robinson,Charmaine.Robinson@example.com,Islamabad,2024-04-21
TC16900,4x6 Product B Seoul,PA91,1,2.2,CHmobile app,Lisa,Krzeczkowski,Lisa.Krzeczkowski@example.com,Seoul,2024-04-21
TC16901,5.5x8.5 Product B Lahore,PA1114,6,16.799999999999997,CHmobile app,Paul,Dickerman,Paul.Dickerman@example.com,Lahore,2024-04-21
TC16902,4x6 Product C Dhaka,PA192,5,14.5,CHmobile app,Joseph,Garrett,Joseph.Garrett@example.com,Dhaka,2024-04-21
TC16903,5x7 Product A Vientiane,PA725,6,25.200000000000003,CHmobile app,Bradley,Lee,Bradley.Lee@example.com,Vientiane,2024-04-21
