Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC10912,6x9 Product C Surat,PA1508,1,2.7,CHmobile app,Courtney,Nash,Courtney.Nash@example.com,Surat,2024-04-03
TC10913,6x11 Product A Sydney,PA1674,5,13.0,CHweb,Shirley,Brandl,Shirley.Brandl@example.com,Sydney,2024-04-03
TC10914,6x9 Product B Shenzhen,PA1418,2,6.0,CHweb,Harvey,Villalobos,Harvey.Villalobos@example.com,Shenzhen,2024-04-03
TC10915,4x6 Product D Canberra,PA217,1,4.3,CHmobile app,George,Parks,George.Parks@example.com,Canberra,2024-04-03
TC10916,6x11 Product E Phnom Penh,PA1978,5,14.5,CHmobile app,Patricia,Lopez,Patricia.Lopez@example.com,Phnom Penh,2024-04-03
TC10917,4.25x6 Product C Hyderabad,PA513,2,3.2,CHin-store,Daniel,Masri,Daniel.Masri@example.com,Hyderabad,2024-04-03
TC10918,4x6 Product D Vientiane,PA263,2,8.4,CHmobile app,Troy,Rivera,Troy.Rivera@example.com,Vientiane,2024-04-03
TC10919,5x7 Product D Kaohsiung,PA898,6,9.600000000000001,CHmobile app,Virginia,Sanford,Virginia.Sanford@example.com,Kaohsiung,2024-04-03
TC10920,6x9 Product E Incheon,PA1611,4,10.4,CHmobile app,Stephen,Kim,Stephen.Kim@example.com,Incheon,2024-04-03
TC10921,5.5x8.5 Product E Kobe,PA1260,1,1.7,CHweb,Loyd,Fink,Loyd.Fink@example.com,Kobe,2024-04-03
TC10922,5.5x8.5 Product B Kuala Lumpur,PA1099,5,18.0,CHweb,Wayne,Mau,Wayne.Mau@example.com,Kuala Lumpur,2024-04-03
TC10923,6x11 Product A Manila,PA1694,6,15.600000000000001,CHmobile app,Beth,Rauth,Beth.Rauth@example.com,Manila,2024-04-03
TC10924,6x11 Product A Beijing,PA1680,5,22.0,CHmobile app,June,Sharples,June.Sharples@example.com,Beijing,2024-04-03
TC10925,5.5x8.5 Product D Sagamihara,PA1202,2,3.8,CHweb,Kerry,Goldizen,Kerry.Goldizen@example.com,Sagamihara,2024-04-03
TC10926,4x6 Product D Melbourne,PA220,3,6.0,CHweb,Amanda,Mcnurlen,Amanda.Mcnurlen@example.com,Melbourne,2024-04-03
TC10927,4.25x6 Product B Hobart,PA417,1,1.5,CHmobile app,Tom,Chamberlain,Tom.Chamberlain@example.com,Hobart,2024-04-03
TC10928,4x6 Product D Hiroshima,PA207,5,15.5,CHweb,Joshua,Sanders,Joshua.Sanders@example.com,Hiroshima,2024-04-03
TC10929,4.25x6 Product A Adelaide,PA347,1,2.0,CHmobile app,Kristi,Shipps,Kristi.Shipps@example.com,Adelaide,2024-04-03
TC10930,4.25x6 Product E Hobart,PA615,4,8.4,CHmobile app,Maria,Rodgers,Maria.Rodgers@example.com,Hobart,2024-04-03
TC10931,6x11 Product A Bangkok,PA1691,3,9.3,CHweb,Brian,Wms,Brian.Wms@example.com,Bangkok,2024-04-03
TC10932,5.5x8.5 Product D Surat,PA1244,6,9.0,CHmobile app,Rebecca,Bunch,Rebecca.Bunch@example.com,Surat,2024-04-03
TC10933,6x9 Product C Karachi,PA1509,1,2.5,CHmobile app,Anthony,Terhune,Anthony.Terhune@example.com,Karachi,2024-04-03
TC10934,5x7 Product D Hanoi,PA903,4,13.6,CHin-store,Brent,Morford,Brent.Morford@example.com,Hanoi,2024-04-03
TC10935,6x11 Product D Ulaanbaatar,PA1914,2,5.0,CHmobile app,Stacey,Whitley,Stacey.Whitley@example.com,Ulaanbaatar,2024-04-03
TC10936,4x6 Product C Okayama,PA147,4,8.8,CHmobile app,Anibal,Bowden,Anibal.Bowden@example.com,Okayama,2024-04-03
TC10937,6x11 Product D Jakarta,PA1890,4,8.8,CHweb,Gabriel,Carson,Gabriel.Carson@example.com,Jakarta,2024-04-03
TC10938,5.5x8.5 Product A Tianjin,PA1027,3,6.6000000000000005,CHmobile app,Juanita,Heintz,Juanita.Heintz@example.com,Tianjin,2024-04-03
TC10939,5.5x8.5 Product E Yangon,PA1315,2,7.0,CHmobile app,Dawn,Johnson,Dawn.Johnson@example.com,Yangon,2024-04-03
TC10940,5.5x8.5 Product A Hobart,PA1011,4,11.2,CHweb,Juanita,Wynn,Juanita.Wynn@example.com,Hobart,2024-04-03
TC10941,5.5x8.5 Product E Yangon,PA1315,6,21.0,CHweb,Joan,Ramsey,Joan.Ramsey@example.com,Yangon,2024-04-03
TC10942,5x7 Product A Naha,PA676,5,13.0,CHweb,Maribel,Burleson,Maribel.Burleson@example.com,Naha,2024-04-03
TC10943,4.25x6 Product E Kawasaki,PA607,2,8.4,CHweb,Annette,Dickerman,Annette.Dickerman@example.com,Kawasaki,2024-04-03
TC10944,5.5x8.5 Product B Pune,PA1111,2,7.0,CHweb,Stephanie,White,Stephanie.White@example.com,Pune,2024-04-03
TC10945,4x6 Product C Chengdu,PA166,5,20.0,CHweb,Carol,Overman,Carol.Overman@example.com,Chengdu,2024-04-03
TC10946,5.5x8.5 Product A Fukuoka,PA995,5,11.5,CHweb,Jose,Auguste,Jose.Auguste@example.com,Fukuoka,2024-04-03
TC10947,4.25x6 Product D Adelaide,PA545,2,7.0,CHmobile app,Angelica,Poole,Angelica.Poole@example.com,Adelaide,2024-04-03
TC10948,5x7 Product D Vientiane,PA923,5,13.5,CHweb,Courtney,Wittels,Courtney.Wittels@example.com,Vientiane,2024-04-03
TC10949,5.5x8.5 Product D Shenzhen,PA1220,1,1.5,CHmobile app,Wendy,Benson,Wendy.Benson@example.com,Shenzhen,2024-04-03
TC10950,4x6 Product D Tokyo,PA199,3,11.100000000000001,CHweb,Steven,Krall,Steven.Krall@example.com,Tokyo,2024-04-03
TC10951,6x11 Product D Phnom Penh,PA1912,5,21.5,CHmobile app,Raymond,Cushman,Raymond.Cushman@example.com,Phnom Penh,2024-04-03
TC10952,4.25x6 Product C Canberra,PA481,6,19.200000000000003,CHmobile app,Alice,Simas,Alice.Simas@example.com,Canberra,2024-04-03
TC10953,4x6 Product A Chongqing,PA36,2,4.0,CHmobile app,Douglas,Olson,Douglas.Olson@example.com,Chongqing,2024-04-03
TC10954,4x6 Product A Singapore,PA47,4,17.6,CHmobile app,Courtney,Tillman,Courtney.Tillman@example.com,Singapore,2024-04-03
TC10955,5.5x8.5 Product B Guangzhou,PA1089,4,15.2,CHin-store,Dave,Clarke,Dave.Clarke@example.com,Guangzhou,2024-04-03
TC10956,4.25x6 Product A Kobe,PA336,2,6.6,CHweb,Steven,Verble,Steven.Verble@example.com,Kobe,2024-04-03
TC10957,4x6 Product E Karachi,PA321,4,12.4,CHweb,Carol,Fulcher,Carol.Fulcher@example.com,Karachi,2024-04-03
TC10958,6x9 Product E Sapporo,PA1588,6,19.200000000000003,CHmobile app,Cory,Pedersen,Cory.Pedersen@example.com,Sapporo,2024-04-03
TC10959,5x7 Product B Bangkok,PA767,4,12.4,CHin-store,Sergio,Myers,Sergio.Myers@example.com,Bangkok,2024-04-03
TC10960,6x11 Product D Melbourne,PA1870,2,6.8,CHmobile app,Juan,Kavanagh,Juan.Kavanagh@example.com,Melbourne,2024-04-03
TC10961,5x7 Product B Darwin,PA746,1,1.9,CHin-store,Elvia,Calzada,Elvia.Calzada@example.com,Darwin,2024-04-03
TC10962,4.25x6 Product D Fukuoka,PA533,4,12.8,CHweb,Kieth,Verble,Kieth.Verble@example.com,Fukuoka,2024-04-03
TC10963,6x11 Product C Brisbane,PA1800,3,10.2,CHmobile app,Jeremy,Escalante,Jeremy.Escalante@example.com,Brisbane,2024-04-03
