Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC999,4.25x6 Product B Kuala Lumpur,PA439,2,3.0,CHmobile app,Hortencia,Walat,Hortencia.Walat@example.com,Kuala Lumpur,2024-03-04
TC1000,6x11 Product A Bangalore,PA1700,3,10.2,CHweb,Jesus,Ortiz,Jesus.Ortiz@example.com,Bangalore,2024-03-04
TC1001,5.5x8.5 Product D Lahore,PA1246,4,12.4,CHweb,Bessie,Taylor,Bessie.Taylor@example.com,Lahore,2024-03-04
TC1002,6x11 Product A Sagamihara,PA1664,5,17.5,CHmobile app,Edna,Coppinger,Edna.Coppinger@example.com,Sagamihara,2024-03-04
TC1003,5x7 Product B Naha,PA742,2,7.8,CHweb,Irma,Villarreal,Irma.Villarreal@example.com,Naha,2024-03-04
TC1004,6x11 Product C Canberra,PA1801,1,3.2,CHweb,Lurline,Tomblin,Lurline.Tomblin@example.com,Canberra,2024-03-04
TC1005,6x9 Product E Phnom Penh,PA1648,5,11.0,CHmobile app,Pamela,Mills,Pamela.Mills@example.com,Phnom Penh,2024-03-04
TC1006,6x9 Product A Beijing,PA1350,3,8.100000000000001,CHmobile app,Terence,Bellamy,Terence.Bellamy@example.com,Beijing,2024-03-04
TC1007,5.5x8.5 Product B Shenzhen,PA1088,1,2.9,CHin-store,Monica,Martinez,Monica.Martinez@example.com,Shenzhen,2024-03-04
TC1008,4x6 Product E Kuala Lumpur,PA307,4,14.8,CHweb,Jose,Morales,Jose.Morales@example.com,Kuala Lumpur,2024-03-04
TC1009,4x6 Product D Melbourne,PA220,6,12.0,CHmobile app,Stephanie,Nicholas,Stephanie.Nicholas@example.com,Melbourne,2024-03-04
TC1010,4.25x6 Product E Kobe,PA600,3,7.199999999999999,CHweb,Kiara,Boswell,Kiara.Boswell@example.com,Kobe,2024-03-04
TC1011,4.25x6 Product E Sagamihara,PA608,2,3.2,CHmobile app,Carolyn,Boswell,Carolyn.Boswell@example.com,Sagamihara,2024-03-04
TC1012,4x6 Product A Fukuoka,PA5,2,7.2,CHmobile app,Elmer,Taber,Elmer.Taber@example.com,Fukuoka,2024-03-04
TC1013,5x7 Product C Kyoto,PA799,5,12.0,CHmobile app,Brent,Walat,Brent.Walat@example.com,Kyoto,2024-03-04
TC1014,6x9 Product C Pune,PA1507,3,8.399999999999999,CHmobile app,Brian,Mccullough,Brian.Mccullough@example.com,Pune,2024-03-04
TC1015,6x11 Product C Daegu,PA1810,4,8.4,CHweb,Patrick,Grohs,Patrick.Grohs@example.com,Daegu,2024-03-04
TC1016,5.5x8.5 Product D Tokyo,PA1189,4,7.2,CHmobile app,Jarrod,Johnson,Jarrod.Johnson@example.com,Tokyo,2024-03-04
TC1017,6x11 Product A Kaohsiung,PA1690,5,8.0,CHin-store,Elmer,Willard,Elmer.Willard@example.com,Kaohsiung,2024-03-04
TC1018,4x6 Product C Kobe,PA138,1,2.4,CHmobile app,John,Castro,John.Castro@example.com,Kobe,2024-03-04
TC1019,6x9 Product D Seoul,PA1543,3,6.6000000000000005,CHin-store,Bobby,Woodcock,Bobby.Woodcock@example.com,Seoul,2024-03-04
TC1020,5.5x8.5 Product A Wuhan,PA1025,1,1.8,CHweb,Inell,Letlow,Inell.Letlow@example.com,Wuhan,2024-03-04
TC1021,4x6 Product E Hanoi,PA309,1,2.5,CHmobile app,Glenda,Sanders,Glenda.Sanders@example.com,Hanoi,2024-03-04
TC1022,5x7 Product D Hiroshima,PA867,6,13.799999999999999,CHweb,Anthony,Alcott,Anthony.Alcott@example.com,Hiroshima,2024-03-04
TC1023,5x7 Product E Singapore,PA971,2,3.0,CHmobile app,Cesar,Thayer,Cesar.Thayer@example.com,Singapore,2024-03-04
TC1024,5x7 Product B Ulaanbaatar,PA792,5,19.5,CHweb,John,Pealer,John.Pealer@example.com,Ulaanbaatar,2024-03-04
TC1025,6x11 Product B Sydney,PA1740,6,22.200000000000003,CHin-store,Connie,Ritter,Connie.Ritter@example.com,Sydney,2024-03-04
TC1026,5.5x8.5 Product B Bangkok,PA1097,1,2.3,CHin-store,Vivian,Smith,Vivian.Smith@example.com,Bangkok,2024-03-04
TC1027,5x7 Product E Hiroshima,PA933,1,2.7,CHmobile app,Louise,Dunn,Louise.Dunn@example.com,Hiroshima,2024-03-04
TC1028,6x11 Product D Ho Chi Minh City,PA1894,4,17.6,CHin-store,Timothy,Friedrichs,Timothy.Friedrichs@example.com,Ho Chi Minh City,2024-03-04
TC1029,6x11 Product E Singapore,PA1961,6,11.399999999999999,CHmobile app,Rose,Willard,Rose.Willard@example.com,Singapore,2024-03-04
TC1030,6x11 Product B Daegu,PA1744,4,9.2,CHmobile app,Vivian,Wilhite,Vivian.Wilhite@example.com,Daegu,2024-03-04
TC1031,6x11 Product A Hyderabad,PA1701,3,10.2,CHmobile app,Louis,Gilbert,Louis.Gilbert@example.com,Hyderabad,2024-03-04
TC1032,5x7 Product E Ulaanbaatar,PA990,6,22.799999999999997,CHmobile app,Maurice,Flores,Maurice.Flores@example.com,Ulaanbaatar,2024-03-04
